frame,file_loc,category,sub_index,folder,bbox
48,004a_Positive X (Fish Front)/cropped/image_48_0.png,cropped,0,004a_Positive X (Fish Front),"[290, 225, 437, 349]"
48,004a_Positive X (Fish Front)/mask/image_48_0_mask.png,mask,0,004a_Positive X (Fish Front),"[290, 225, 437, 349]"
48,004a_Positive X (Fish Front)/mask_full/image_48_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[290, 225, 437, 349]"
48,004a_Positive X (Fish Front)/bbox-masked_image/image_48_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[290, 225, 437, 349]"
49,004a_Positive X (Fish Front)/cropped/image_49_0.png,cropped,0,004a_Positive X (Fish Front),"[288, 224, 461, 349]"
49,004a_Positive X (Fish Front)/mask/image_49_0_mask.png,mask,0,004a_Positive X (Fish Front),"[288, 224, 461, 349]"
49,004a_Positive X (Fish Front)/mask_full/image_49_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[288, 224, 461, 349]"
49,004a_Positive X (Fish Front)/bbox-masked_image/image_49_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[288, 224, 461, 349]"
50,004a_Positive X (Fish Front)/cropped/image_50_0.png,cropped,0,004a_Positive X (Fish Front),"[284, 224, 456, 350]"
50,004a_Positive X (Fish Front)/mask/image_50_0_mask.png,mask,0,004a_Positive X (Fish Front),"[284, 224, 456, 350]"
50,004a_Positive X (Fish Front)/mask_full/image_50_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[284, 224, 456, 350]"
50,004a_Positive X (Fish Front)/bbox-masked_image/image_50_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[284, 224, 456, 350]"
51,004a_Positive X (Fish Front)/cropped/image_51_0.png,cropped,0,004a_Positive X (Fish Front),"[280, 224, 457, 351]"
51,004a_Positive X (Fish Front)/mask/image_51_0_mask.png,mask,0,004a_Positive X (Fish Front),"[280, 224, 457, 351]"
51,004a_Positive X (Fish Front)/mask_full/image_51_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[280, 224, 457, 351]"
51,004a_Positive X (Fish Front)/bbox-masked_image/image_51_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[280, 224, 457, 351]"
52,004a_Positive X (Fish Front)/cropped/image_52_0.png,cropped,0,004a_Positive X (Fish Front),"[278, 224, 455, 351]"
52,004a_Positive X (Fish Front)/mask/image_52_0_mask.png,mask,0,004a_Positive X (Fish Front),"[278, 224, 455, 351]"
52,004a_Positive X (Fish Front)/mask_full/image_52_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[278, 224, 455, 351]"
52,004a_Positive X (Fish Front)/bbox-masked_image/image_52_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[278, 224, 455, 351]"
53,004a_Positive X (Fish Front)/cropped/image_53_0.png,cropped,0,004a_Positive X (Fish Front),"[274, 224, 469, 352]"
53,004a_Positive X (Fish Front)/mask/image_53_0_mask.png,mask,0,004a_Positive X (Fish Front),"[274, 224, 469, 352]"
53,004a_Positive X (Fish Front)/mask_full/image_53_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[274, 224, 469, 352]"
53,004a_Positive X (Fish Front)/bbox-masked_image/image_53_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[274, 224, 469, 352]"
54,004a_Positive X (Fish Front)/cropped/image_54_0.png,cropped,0,004a_Positive X (Fish Front),"[272, 224, 514, 354]"
54,004a_Positive X (Fish Front)/mask/image_54_0_mask.png,mask,0,004a_Positive X (Fish Front),"[272, 224, 514, 354]"
54,004a_Positive X (Fish Front)/mask_full/image_54_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[272, 224, 514, 354]"
54,004a_Positive X (Fish Front)/bbox-masked_image/image_54_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[272, 224, 514, 354]"
55,004a_Positive X (Fish Front)/cropped/image_55_0.png,cropped,0,004a_Positive X (Fish Front),"[269, 224, 541, 356]"
55,004a_Positive X (Fish Front)/mask/image_55_0_mask.png,mask,0,004a_Positive X (Fish Front),"[269, 224, 541, 356]"
55,004a_Positive X (Fish Front)/mask_full/image_55_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[269, 224, 541, 356]"
55,004a_Positive X (Fish Front)/bbox-masked_image/image_55_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[269, 224, 541, 356]"
55,004a_Positive X (Fish Front)/cropped/image_55_1.png,cropped,1,004a_Positive X (Fish Front),"[270, 225, 462, 354]"
55,004a_Positive X (Fish Front)/mask/image_55_1_mask.png,mask,1,004a_Positive X (Fish Front),"[270, 225, 462, 354]"
55,004a_Positive X (Fish Front)/mask_full/image_55_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[270, 225, 462, 354]"
55,004a_Positive X (Fish Front)/bbox-masked_image/image_55_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[270, 225, 462, 354]"
56,004a_Positive X (Fish Front)/cropped/image_56_0.png,cropped,0,004a_Positive X (Fish Front),"[268, 226, 525, 357]"
56,004a_Positive X (Fish Front)/mask/image_56_0_mask.png,mask,0,004a_Positive X (Fish Front),"[268, 226, 525, 357]"
56,004a_Positive X (Fish Front)/mask_full/image_56_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[268, 226, 525, 357]"
56,004a_Positive X (Fish Front)/bbox-masked_image/image_56_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[268, 226, 525, 357]"
57,004a_Positive X (Fish Front)/cropped/image_57_0.png,cropped,0,004a_Positive X (Fish Front),"[265, 228, 478, 358]"
57,004a_Positive X (Fish Front)/mask/image_57_0_mask.png,mask,0,004a_Positive X (Fish Front),"[265, 228, 478, 358]"
57,004a_Positive X (Fish Front)/mask_full/image_57_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[265, 228, 478, 358]"
57,004a_Positive X (Fish Front)/bbox-masked_image/image_57_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[265, 228, 478, 358]"
57,004a_Positive X (Fish Front)/cropped/image_57_1.png,cropped,1,004a_Positive X (Fish Front),"[265, 227, 412, 358]"
57,004a_Positive X (Fish Front)/mask/image_57_1_mask.png,mask,1,004a_Positive X (Fish Front),"[265, 227, 412, 358]"
57,004a_Positive X (Fish Front)/mask_full/image_57_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[265, 227, 412, 358]"
57,004a_Positive X (Fish Front)/bbox-masked_image/image_57_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[265, 227, 412, 358]"
58,004a_Positive X (Fish Front)/cropped/image_58_0.png,cropped,0,004a_Positive X (Fish Front),"[262, 229, 403, 359]"
58,004a_Positive X (Fish Front)/mask/image_58_0_mask.png,mask,0,004a_Positive X (Fish Front),"[262, 229, 403, 359]"
58,004a_Positive X (Fish Front)/mask_full/image_58_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[262, 229, 403, 359]"
58,004a_Positive X (Fish Front)/bbox-masked_image/image_58_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[262, 229, 403, 359]"
59,004a_Positive X (Fish Front)/cropped/image_59_0.png,cropped,0,004a_Positive X (Fish Front),"[260, 231, 394, 362]"
59,004a_Positive X (Fish Front)/mask/image_59_0_mask.png,mask,0,004a_Positive X (Fish Front),"[260, 231, 394, 362]"
59,004a_Positive X (Fish Front)/mask_full/image_59_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[260, 231, 394, 362]"
59,004a_Positive X (Fish Front)/bbox-masked_image/image_59_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[260, 231, 394, 362]"
60,004a_Positive X (Fish Front)/cropped/image_60_0.png,cropped,0,004a_Positive X (Fish Front),"[257, 234, 384, 365]"
60,004a_Positive X (Fish Front)/mask/image_60_0_mask.png,mask,0,004a_Positive X (Fish Front),"[257, 234, 384, 365]"
60,004a_Positive X (Fish Front)/mask_full/image_60_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[257, 234, 384, 365]"
60,004a_Positive X (Fish Front)/bbox-masked_image/image_60_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[257, 234, 384, 365]"
61,004a_Positive X (Fish Front)/cropped/image_61_0.png,cropped,0,004a_Positive X (Fish Front),"[255, 236, 372, 367]"
61,004a_Positive X (Fish Front)/mask/image_61_0_mask.png,mask,0,004a_Positive X (Fish Front),"[255, 236, 372, 367]"
61,004a_Positive X (Fish Front)/mask_full/image_61_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[255, 236, 372, 367]"
61,004a_Positive X (Fish Front)/bbox-masked_image/image_61_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[255, 236, 372, 367]"
62,004a_Positive X (Fish Front)/cropped/image_62_0.png,cropped,0,004a_Positive X (Fish Front),"[252, 238, 359, 370]"
62,004a_Positive X (Fish Front)/mask/image_62_0_mask.png,mask,0,004a_Positive X (Fish Front),"[252, 238, 359, 370]"
62,004a_Positive X (Fish Front)/mask_full/image_62_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[252, 238, 359, 370]"
62,004a_Positive X (Fish Front)/bbox-masked_image/image_62_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[252, 238, 359, 370]"
63,004a_Positive X (Fish Front)/cropped/image_63_0.png,cropped,0,004a_Positive X (Fish Front),"[249, 241, 349, 373]"
63,004a_Positive X (Fish Front)/mask/image_63_0_mask.png,mask,0,004a_Positive X (Fish Front),"[249, 241, 349, 373]"
63,004a_Positive X (Fish Front)/mask_full/image_63_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[249, 241, 349, 373]"
63,004a_Positive X (Fish Front)/bbox-masked_image/image_63_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[249, 241, 349, 373]"
64,004a_Positive X (Fish Front)/cropped/image_64_0.png,cropped,0,004a_Positive X (Fish Front),"[247, 244, 336, 376]"
64,004a_Positive X (Fish Front)/mask/image_64_0_mask.png,mask,0,004a_Positive X (Fish Front),"[247, 244, 336, 376]"
64,004a_Positive X (Fish Front)/mask_full/image_64_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[247, 244, 336, 376]"
64,004a_Positive X (Fish Front)/bbox-masked_image/image_64_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[247, 244, 336, 376]"
65,004a_Positive X (Fish Front)/cropped/image_65_0.png,cropped,0,004a_Positive X (Fish Front),"[244, 247, 328, 379]"
65,004a_Positive X (Fish Front)/mask/image_65_0_mask.png,mask,0,004a_Positive X (Fish Front),"[244, 247, 328, 379]"
65,004a_Positive X (Fish Front)/mask_full/image_65_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[244, 247, 328, 379]"
65,004a_Positive X (Fish Front)/bbox-masked_image/image_65_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[244, 247, 328, 379]"
65,004a_Positive X (Fish Front)/cropped/image_65_1.png,cropped,1,004a_Positive X (Fish Front),"[473, 217, 495, 246]"
65,004a_Positive X (Fish Front)/mask/image_65_1_mask.png,mask,1,004a_Positive X (Fish Front),"[473, 217, 495, 246]"
65,004a_Positive X (Fish Front)/mask_full/image_65_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[473, 217, 495, 246]"
65,004a_Positive X (Fish Front)/bbox-masked_image/image_65_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[473, 217, 495, 246]"
66,004a_Positive X (Fish Front)/cropped/image_66_0.png,cropped,0,004a_Positive X (Fish Front),"[241, 250, 325, 382]"
66,004a_Positive X (Fish Front)/mask/image_66_0_mask.png,mask,0,004a_Positive X (Fish Front),"[241, 250, 325, 382]"
66,004a_Positive X (Fish Front)/mask_full/image_66_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[241, 250, 325, 382]"
66,004a_Positive X (Fish Front)/bbox-masked_image/image_66_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[241, 250, 325, 382]"
67,004a_Positive X (Fish Front)/cropped/image_67_0.png,cropped,0,004a_Positive X (Fish Front),"[237, 254, 323, 388]"
67,004a_Positive X (Fish Front)/mask/image_67_0_mask.png,mask,0,004a_Positive X (Fish Front),"[237, 254, 323, 388]"
67,004a_Positive X (Fish Front)/mask_full/image_67_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[237, 254, 323, 388]"
67,004a_Positive X (Fish Front)/bbox-masked_image/image_67_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[237, 254, 323, 388]"
68,004a_Positive X (Fish Front)/cropped/image_68_0.png,cropped,0,004a_Positive X (Fish Front),"[233, 258, 320, 391]"
68,004a_Positive X (Fish Front)/mask/image_68_0_mask.png,mask,0,004a_Positive X (Fish Front),"[233, 258, 320, 391]"
68,004a_Positive X (Fish Front)/mask_full/image_68_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[233, 258, 320, 391]"
68,004a_Positive X (Fish Front)/bbox-masked_image/image_68_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[233, 258, 320, 391]"
69,004a_Positive X (Fish Front)/cropped/image_69_0.png,cropped,0,004a_Positive X (Fish Front),"[229, 262, 316, 395]"
69,004a_Positive X (Fish Front)/mask/image_69_0_mask.png,mask,0,004a_Positive X (Fish Front),"[229, 262, 316, 395]"
69,004a_Positive X (Fish Front)/mask_full/image_69_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[229, 262, 316, 395]"
69,004a_Positive X (Fish Front)/bbox-masked_image/image_69_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[229, 262, 316, 395]"
69,004a_Positive X (Fish Front)/cropped/image_69_1.png,cropped,1,004a_Positive X (Fish Front),"[491, 213, 510, 240]"
69,004a_Positive X (Fish Front)/mask/image_69_1_mask.png,mask,1,004a_Positive X (Fish Front),"[491, 213, 510, 240]"
69,004a_Positive X (Fish Front)/mask_full/image_69_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[491, 213, 510, 240]"
69,004a_Positive X (Fish Front)/bbox-masked_image/image_69_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[491, 213, 510, 240]"
70,004a_Positive X (Fish Front)/cropped/image_70_0.png,cropped,0,004a_Positive X (Fish Front),"[225, 266, 313, 399]"
70,004a_Positive X (Fish Front)/mask/image_70_0_mask.png,mask,0,004a_Positive X (Fish Front),"[225, 266, 313, 399]"
70,004a_Positive X (Fish Front)/mask_full/image_70_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[225, 266, 313, 399]"
70,004a_Positive X (Fish Front)/bbox-masked_image/image_70_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[225, 266, 313, 399]"
70,004a_Positive X (Fish Front)/cropped/image_70_1.png,cropped,1,004a_Positive X (Fish Front),"[493, 212, 512, 238]"
70,004a_Positive X (Fish Front)/mask/image_70_1_mask.png,mask,1,004a_Positive X (Fish Front),"[493, 212, 512, 238]"
70,004a_Positive X (Fish Front)/mask_full/image_70_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[493, 212, 512, 238]"
70,004a_Positive X (Fish Front)/bbox-masked_image/image_70_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[493, 212, 512, 238]"
71,004a_Positive X (Fish Front)/cropped/image_71_0.png,cropped,0,004a_Positive X (Fish Front),"[221, 271, 309, 404]"
71,004a_Positive X (Fish Front)/mask/image_71_0_mask.png,mask,0,004a_Positive X (Fish Front),"[221, 271, 309, 404]"
71,004a_Positive X (Fish Front)/mask_full/image_71_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[221, 271, 309, 404]"
71,004a_Positive X (Fish Front)/bbox-masked_image/image_71_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[221, 271, 309, 404]"
72,004a_Positive X (Fish Front)/cropped/image_72_0.png,cropped,0,004a_Positive X (Fish Front),"[217, 277, 304, 412]"
72,004a_Positive X (Fish Front)/mask/image_72_0_mask.png,mask,0,004a_Positive X (Fish Front),"[217, 277, 304, 412]"
72,004a_Positive X (Fish Front)/mask_full/image_72_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[217, 277, 304, 412]"
72,004a_Positive X (Fish Front)/bbox-masked_image/image_72_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[217, 277, 304, 412]"
73,004a_Positive X (Fish Front)/cropped/image_73_0.png,cropped,0,004a_Positive X (Fish Front),"[211, 283, 301, 420]"
73,004a_Positive X (Fish Front)/mask/image_73_0_mask.png,mask,0,004a_Positive X (Fish Front),"[211, 283, 301, 420]"
73,004a_Positive X (Fish Front)/mask_full/image_73_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[211, 283, 301, 420]"
73,004a_Positive X (Fish Front)/bbox-masked_image/image_73_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[211, 283, 301, 420]"
74,004a_Positive X (Fish Front)/cropped/image_74_0.png,cropped,0,004a_Positive X (Fish Front),"[206, 287, 299, 425]"
74,004a_Positive X (Fish Front)/mask/image_74_0_mask.png,mask,0,004a_Positive X (Fish Front),"[206, 287, 299, 425]"
74,004a_Positive X (Fish Front)/mask_full/image_74_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[206, 287, 299, 425]"
74,004a_Positive X (Fish Front)/bbox-masked_image/image_74_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[206, 287, 299, 425]"
75,004a_Positive X (Fish Front)/cropped/image_75_0.png,cropped,0,004a_Positive X (Fish Front),"[202, 288, 297, 427]"
75,004a_Positive X (Fish Front)/mask/image_75_0_mask.png,mask,0,004a_Positive X (Fish Front),"[202, 288, 297, 427]"
75,004a_Positive X (Fish Front)/mask_full/image_75_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[202, 288, 297, 427]"
75,004a_Positive X (Fish Front)/bbox-masked_image/image_75_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[202, 288, 297, 427]"
76,004a_Positive X (Fish Front)/cropped/image_76_0.png,cropped,0,004a_Positive X (Fish Front),"[199, 288, 295, 428]"
76,004a_Positive X (Fish Front)/mask/image_76_0_mask.png,mask,0,004a_Positive X (Fish Front),"[199, 288, 295, 428]"
76,004a_Positive X (Fish Front)/mask_full/image_76_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[199, 288, 295, 428]"
76,004a_Positive X (Fish Front)/bbox-masked_image/image_76_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[199, 288, 295, 428]"
77,004a_Positive X (Fish Front)/cropped/image_77_0.png,cropped,0,004a_Positive X (Fish Front),"[195, 289, 293, 429]"
77,004a_Positive X (Fish Front)/mask/image_77_0_mask.png,mask,0,004a_Positive X (Fish Front),"[195, 289, 293, 429]"
77,004a_Positive X (Fish Front)/mask_full/image_77_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[195, 289, 293, 429]"
77,004a_Positive X (Fish Front)/bbox-masked_image/image_77_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[195, 289, 293, 429]"
78,004a_Positive X (Fish Front)/cropped/image_78_0.png,cropped,0,004a_Positive X (Fish Front),"[192, 289, 290, 430]"
78,004a_Positive X (Fish Front)/mask/image_78_0_mask.png,mask,0,004a_Positive X (Fish Front),"[192, 289, 290, 430]"
78,004a_Positive X (Fish Front)/mask_full/image_78_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[192, 289, 290, 430]"
78,004a_Positive X (Fish Front)/bbox-masked_image/image_78_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[192, 289, 290, 430]"
79,004a_Positive X (Fish Front)/cropped/image_79_0.png,cropped,0,004a_Positive X (Fish Front),"[189, 289, 288, 430]"
79,004a_Positive X (Fish Front)/mask/image_79_0_mask.png,mask,0,004a_Positive X (Fish Front),"[189, 289, 288, 430]"
79,004a_Positive X (Fish Front)/mask_full/image_79_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[189, 289, 288, 430]"
79,004a_Positive X (Fish Front)/bbox-masked_image/image_79_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[189, 289, 288, 430]"
80,004a_Positive X (Fish Front)/cropped/image_80_0.png,cropped,0,004a_Positive X (Fish Front),"[184, 289, 288, 430]"
80,004a_Positive X (Fish Front)/mask/image_80_0_mask.png,mask,0,004a_Positive X (Fish Front),"[184, 289, 288, 430]"
80,004a_Positive X (Fish Front)/mask_full/image_80_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[184, 289, 288, 430]"
80,004a_Positive X (Fish Front)/bbox-masked_image/image_80_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[184, 289, 288, 430]"
81,004a_Positive X (Fish Front)/cropped/image_81_0.png,cropped,0,004a_Positive X (Fish Front),"[177, 289, 302, 431]"
81,004a_Positive X (Fish Front)/mask/image_81_0_mask.png,mask,0,004a_Positive X (Fish Front),"[177, 289, 302, 431]"
81,004a_Positive X (Fish Front)/mask_full/image_81_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[177, 289, 302, 431]"
81,004a_Positive X (Fish Front)/bbox-masked_image/image_81_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[177, 289, 302, 431]"
82,004a_Positive X (Fish Front)/cropped/image_82_0.png,cropped,0,004a_Positive X (Fish Front),"[171, 289, 331, 431]"
82,004a_Positive X (Fish Front)/mask/image_82_0_mask.png,mask,0,004a_Positive X (Fish Front),"[171, 289, 331, 431]"
82,004a_Positive X (Fish Front)/mask_full/image_82_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[171, 289, 331, 431]"
82,004a_Positive X (Fish Front)/bbox-masked_image/image_82_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[171, 289, 331, 431]"
83,004a_Positive X (Fish Front)/cropped/image_83_0.png,cropped,0,004a_Positive X (Fish Front),"[165, 289, 360, 432]"
83,004a_Positive X (Fish Front)/mask/image_83_0_mask.png,mask,0,004a_Positive X (Fish Front),"[165, 289, 360, 432]"
83,004a_Positive X (Fish Front)/mask_full/image_83_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[165, 289, 360, 432]"
83,004a_Positive X (Fish Front)/bbox-masked_image/image_83_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[165, 289, 360, 432]"
84,004a_Positive X (Fish Front)/cropped/image_84_0.png,cropped,0,004a_Positive X (Fish Front),"[158, 288, 382, 432]"
84,004a_Positive X (Fish Front)/mask/image_84_0_mask.png,mask,0,004a_Positive X (Fish Front),"[158, 288, 382, 432]"
84,004a_Positive X (Fish Front)/mask_full/image_84_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[158, 288, 382, 432]"
84,004a_Positive X (Fish Front)/bbox-masked_image/image_84_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[158, 288, 382, 432]"
84,004a_Positive X (Fish Front)/cropped/image_84_1.png,cropped,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
84,004a_Positive X (Fish Front)/mask/image_84_1_mask.png,mask,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
84,004a_Positive X (Fish Front)/mask_full/image_84_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
84,004a_Positive X (Fish Front)/bbox-masked_image/image_84_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
85,004a_Positive X (Fish Front)/cropped/image_85_0.png,cropped,0,004a_Positive X (Fish Front),"[151, 288, 391, 432]"
85,004a_Positive X (Fish Front)/mask/image_85_0_mask.png,mask,0,004a_Positive X (Fish Front),"[151, 288, 391, 432]"
85,004a_Positive X (Fish Front)/mask_full/image_85_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[151, 288, 391, 432]"
85,004a_Positive X (Fish Front)/bbox-masked_image/image_85_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[151, 288, 391, 432]"
85,004a_Positive X (Fish Front)/cropped/image_85_1.png,cropped,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
85,004a_Positive X (Fish Front)/mask/image_85_1_mask.png,mask,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
85,004a_Positive X (Fish Front)/mask_full/image_85_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
85,004a_Positive X (Fish Front)/bbox-masked_image/image_85_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[500, 212, 520, 239]"
86,004a_Positive X (Fish Front)/cropped/image_86_0.png,cropped,0,004a_Positive X (Fish Front),"[146, 289, 388, 434]"
86,004a_Positive X (Fish Front)/mask/image_86_0_mask.png,mask,0,004a_Positive X (Fish Front),"[146, 289, 388, 434]"
86,004a_Positive X (Fish Front)/mask_full/image_86_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[146, 289, 388, 434]"
86,004a_Positive X (Fish Front)/bbox-masked_image/image_86_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[146, 289, 388, 434]"
86,004a_Positive X (Fish Front)/cropped/image_86_1.png,cropped,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
86,004a_Positive X (Fish Front)/mask/image_86_1_mask.png,mask,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
86,004a_Positive X (Fish Front)/mask_full/image_86_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
86,004a_Positive X (Fish Front)/bbox-masked_image/image_86_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
87,004a_Positive X (Fish Front)/cropped/image_87_0.png,cropped,0,004a_Positive X (Fish Front),"[140, 289, 387, 435]"
87,004a_Positive X (Fish Front)/mask/image_87_0_mask.png,mask,0,004a_Positive X (Fish Front),"[140, 289, 387, 435]"
87,004a_Positive X (Fish Front)/mask_full/image_87_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[140, 289, 387, 435]"
87,004a_Positive X (Fish Front)/bbox-masked_image/image_87_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[140, 289, 387, 435]"
87,004a_Positive X (Fish Front)/cropped/image_87_1.png,cropped,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
87,004a_Positive X (Fish Front)/mask/image_87_1_mask.png,mask,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
87,004a_Positive X (Fish Front)/mask_full/image_87_1_mask_full.png,mask_full,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
87,004a_Positive X (Fish Front)/bbox-masked_image/image_87_1_bbox-masked.png,bbox-masked,1,004a_Positive X (Fish Front),"[500, 212, 521, 239]"
88,004a_Positive X (Fish Front)/cropped/image_88_0.png,cropped,0,004a_Positive X (Fish Front),"[135, 289, 386, 435]"
88,004a_Positive X (Fish Front)/mask/image_88_0_mask.png,mask,0,004a_Positive X (Fish Front),"[135, 289, 386, 435]"
88,004a_Positive X (Fish Front)/mask_full/image_88_0_mask_full.png,mask_full,0,004a_Positive X (Fish Front),"[135, 289, 386, 435]"
88,004a_Positive X (Fish Front)/bbox-masked_image/image_88_0_bbox-masked.png,bbox-masked,0,004a_Positive X (Fish Front),"[135, 289, 386, 435]"
