frame,file_loc,category,sub_index,folder,bbox
116,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_116_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[319, 322, 424, 427]"
117,006_Positive Z (Fish Ventral Side)/cropped/image_117_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[319, 313, 413, 430]"
117,006_Positive Z (Fish Ventral Side)/mask/image_117_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[319, 313, 413, 430]"
117,006_Positive Z (Fish Ventral Side)/mask_full/image_117_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[319, 313, 413, 430]"
117,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_117_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[319, 313, 413, 430]"
119,006_Positive Z (Fish Ventral Side)/cropped/image_119_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[311, 290, 353, 437]"
119,006_Positive Z (Fish Ventral Side)/mask/image_119_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[311, 290, 353, 437]"
119,006_Positive Z (Fish Ventral Side)/mask_full/image_119_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[311, 290, 353, 437]"
119,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_119_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[311, 290, 353, 437]"
120,006_Positive Z (Fish Ventral Side)/cropped/image_120_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[279, 298, 329, 440]"
120,006_Positive Z (Fish Ventral Side)/mask/image_120_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[279, 298, 329, 440]"
120,006_Positive Z (Fish Ventral Side)/mask_full/image_120_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[279, 298, 329, 440]"
120,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_120_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[279, 298, 329, 440]"
121,006_Positive Z (Fish Ventral Side)/cropped/image_121_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[270, 304, 332, 441]"
121,006_Positive Z (Fish Ventral Side)/mask/image_121_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[270, 304, 332, 441]"
121,006_Positive Z (Fish Ventral Side)/mask_full/image_121_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[270, 304, 332, 441]"
121,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_121_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[270, 304, 332, 441]"
122,006_Positive Z (Fish Ventral Side)/cropped/image_122_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[266, 309, 338, 442]"
122,006_Positive Z (Fish Ventral Side)/mask/image_122_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[266, 309, 338, 442]"
122,006_Positive Z (Fish Ventral Side)/mask_full/image_122_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[266, 309, 338, 442]"
122,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_122_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[266, 309, 338, 442]"
123,006_Positive Z (Fish Ventral Side)/cropped/image_123_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[256, 323, 343, 442]"
123,006_Positive Z (Fish Ventral Side)/mask/image_123_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[256, 323, 343, 442]"
123,006_Positive Z (Fish Ventral Side)/mask_full/image_123_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[256, 323, 343, 442]"
123,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_123_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[256, 323, 343, 442]"
124,006_Positive Z (Fish Ventral Side)/cropped/image_124_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[247, 337, 347, 442]"
124,006_Positive Z (Fish Ventral Side)/mask/image_124_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[247, 337, 347, 442]"
124,006_Positive Z (Fish Ventral Side)/mask_full/image_124_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[247, 337, 347, 442]"
124,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_124_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[247, 337, 347, 442]"
125,006_Positive Z (Fish Ventral Side)/cropped/image_125_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[244, 342, 348, 441]"
125,006_Positive Z (Fish Ventral Side)/mask/image_125_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[244, 342, 348, 441]"
125,006_Positive Z (Fish Ventral Side)/mask_full/image_125_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[244, 342, 348, 441]"
125,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_125_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[244, 342, 348, 441]"
126,006_Positive Z (Fish Ventral Side)/cropped/image_126_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[231, 345, 349, 438]"
126,006_Positive Z (Fish Ventral Side)/mask/image_126_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[231, 345, 349, 438]"
126,006_Positive Z (Fish Ventral Side)/mask_full/image_126_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[231, 345, 349, 438]"
126,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_126_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[231, 345, 349, 438]"
127,006_Positive Z (Fish Ventral Side)/cropped/image_127_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[208, 359, 347, 435]"
127,006_Positive Z (Fish Ventral Side)/mask/image_127_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[208, 359, 347, 435]"
127,006_Positive Z (Fish Ventral Side)/mask_full/image_127_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[208, 359, 347, 435]"
127,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_127_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[208, 359, 347, 435]"
128,006_Positive Z (Fish Ventral Side)/cropped/image_128_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[217, 346, 347, 441]"
128,006_Positive Z (Fish Ventral Side)/mask/image_128_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[217, 346, 347, 441]"
128,006_Positive Z (Fish Ventral Side)/mask_full/image_128_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[217, 346, 347, 441]"
128,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_128_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[217, 346, 347, 441]"
132,006_Positive Z (Fish Ventral Side)/cropped/image_132_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[278, 416, 405, 479]"
132,006_Positive Z (Fish Ventral Side)/mask/image_132_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[278, 416, 405, 479]"
132,006_Positive Z (Fish Ventral Side)/mask_full/image_132_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[278, 416, 405, 479]"
132,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_132_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[278, 416, 405, 479]"
133,006_Positive Z (Fish Ventral Side)/cropped/image_133_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[280, 433, 409, 486]"
133,006_Positive Z (Fish Ventral Side)/mask/image_133_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[280, 433, 409, 486]"
133,006_Positive Z (Fish Ventral Side)/mask_full/image_133_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[280, 433, 409, 486]"
133,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_133_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[280, 433, 409, 486]"
134,006_Positive Z (Fish Ventral Side)/cropped/image_134_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[286, 431, 415, 492]"
134,006_Positive Z (Fish Ventral Side)/mask/image_134_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[286, 431, 415, 492]"
134,006_Positive Z (Fish Ventral Side)/mask_full/image_134_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[286, 431, 415, 492]"
134,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_134_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[286, 431, 415, 492]"
135,006_Positive Z (Fish Ventral Side)/cropped/image_135_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[294, 423, 423, 494]"
135,006_Positive Z (Fish Ventral Side)/mask/image_135_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[294, 423, 423, 494]"
135,006_Positive Z (Fish Ventral Side)/mask_full/image_135_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[294, 423, 423, 494]"
135,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_135_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[294, 423, 423, 494]"
136,006_Positive Z (Fish Ventral Side)/cropped/image_136_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[304, 413, 430, 489]"
136,006_Positive Z (Fish Ventral Side)/mask/image_136_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[304, 413, 430, 489]"
136,006_Positive Z (Fish Ventral Side)/mask_full/image_136_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[304, 413, 430, 489]"
136,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_136_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[304, 413, 430, 489]"
137,006_Positive Z (Fish Ventral Side)/cropped/image_137_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[316, 399, 439, 482]"
137,006_Positive Z (Fish Ventral Side)/mask/image_137_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[316, 399, 439, 482]"
137,006_Positive Z (Fish Ventral Side)/mask_full/image_137_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[316, 399, 439, 482]"
137,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_137_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[316, 399, 439, 482]"
138,006_Positive Z (Fish Ventral Side)/cropped/image_138_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[334, 386, 450, 482]"
138,006_Positive Z (Fish Ventral Side)/mask/image_138_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[334, 386, 450, 482]"
138,006_Positive Z (Fish Ventral Side)/mask_full/image_138_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[334, 386, 450, 482]"
138,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_138_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[334, 386, 450, 482]"
139,006_Positive Z (Fish Ventral Side)/cropped/image_139_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[359, 374, 461, 487]"
139,006_Positive Z (Fish Ventral Side)/mask/image_139_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[359, 374, 461, 487]"
139,006_Positive Z (Fish Ventral Side)/mask_full/image_139_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[359, 374, 461, 487]"
139,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_139_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[359, 374, 461, 487]"
140,006_Positive Z (Fish Ventral Side)/cropped/image_140_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[427, 366, 474, 510]"
140,006_Positive Z (Fish Ventral Side)/mask/image_140_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[427, 366, 474, 510]"
140,006_Positive Z (Fish Ventral Side)/mask_full/image_140_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[427, 366, 474, 510]"
140,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_140_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[427, 366, 474, 510]"
141,006_Positive Z (Fish Ventral Side)/cropped/image_141_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[434, 357, 491, 490]"
141,006_Positive Z (Fish Ventral Side)/mask/image_141_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[434, 357, 491, 490]"
141,006_Positive Z (Fish Ventral Side)/mask_full/image_141_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[434, 357, 491, 490]"
141,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_141_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[434, 357, 491, 490]"
142,006_Positive Z (Fish Ventral Side)/cropped/image_142_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[442, 347, 500, 472]"
142,006_Positive Z (Fish Ventral Side)/mask/image_142_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[442, 347, 500, 472]"
142,006_Positive Z (Fish Ventral Side)/mask_full/image_142_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[442, 347, 500, 472]"
142,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_142_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[442, 347, 500, 472]"
143,006_Positive Z (Fish Ventral Side)/cropped/image_143_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[449, 339, 503, 470]"
143,006_Positive Z (Fish Ventral Side)/mask/image_143_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[449, 339, 503, 470]"
143,006_Positive Z (Fish Ventral Side)/mask_full/image_143_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[449, 339, 503, 470]"
143,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_143_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[449, 339, 503, 470]"
144,006_Positive Z (Fish Ventral Side)/cropped/image_144_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[450, 332, 504, 469]"
144,006_Positive Z (Fish Ventral Side)/mask/image_144_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[450, 332, 504, 469]"
144,006_Positive Z (Fish Ventral Side)/mask_full/image_144_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[450, 332, 504, 469]"
144,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_144_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[450, 332, 504, 469]"
145,006_Positive Z (Fish Ventral Side)/cropped/image_145_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[443, 324, 512, 461]"
145,006_Positive Z (Fish Ventral Side)/mask/image_145_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[443, 324, 512, 461]"
145,006_Positive Z (Fish Ventral Side)/mask_full/image_145_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[443, 324, 512, 461]"
145,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_145_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[443, 324, 512, 461]"
146,006_Positive Z (Fish Ventral Side)/cropped/image_146_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[437, 303, 521, 446]"
146,006_Positive Z (Fish Ventral Side)/mask/image_146_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[437, 303, 521, 446]"
146,006_Positive Z (Fish Ventral Side)/mask_full/image_146_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[437, 303, 521, 446]"
146,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_146_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[437, 303, 521, 446]"
147,006_Positive Z (Fish Ventral Side)/cropped/image_147_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[439, 230, 527, 431]"
147,006_Positive Z (Fish Ventral Side)/mask/image_147_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[439, 230, 527, 431]"
147,006_Positive Z (Fish Ventral Side)/mask_full/image_147_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[439, 230, 527, 431]"
147,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_147_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[439, 230, 527, 431]"
148,006_Positive Z (Fish Ventral Side)/cropped/image_148_0.png,cropped,0,006_Positive Z (Fish Ventral Side),"[436, 244, 534, 419]"
148,006_Positive Z (Fish Ventral Side)/mask/image_148_0_mask.png,mask,0,006_Positive Z (Fish Ventral Side),"[436, 244, 534, 419]"
148,006_Positive Z (Fish Ventral Side)/mask_full/image_148_0_mask_full.png,mask_full,0,006_Positive Z (Fish Ventral Side),"[436, 244, 534, 419]"
148,006_Positive Z (Fish Ventral Side)/bbox-masked_image/image_148_0_bbox-masked.png,bbox-masked,0,006_Positive Z (Fish Ventral Side),"[436, 244, 534, 419]"
