frame,file_loc,category,sub_index,folder,bbox
45,003_Fish Top R/mask/image_45_1_mask.png,mask,1,003_Fish Top R,"[301, 341, 318, 400]"
45,003_Fish Top R/mask_full/image_45_1_mask_full.png,mask_full,1,003_Fish Top R,"[301, 341, 318, 400]"
45,003_Fish Top R/bbox-masked_image/image_45_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[301, 341, 318, 400]"
46,003_Fish Top R/cropped/image_46_0.png,cropped,0,003_Fish Top R,"[0, 268, 163, 396]"
46,003_Fish Top R/mask/image_46_0_mask.png,mask,0,003_Fish Top R,"[0, 268, 163, 396]"
46,003_Fish Top R/mask_full/image_46_0_mask_full.png,mask_full,0,003_Fish Top R,"[0, 268, 163, 396]"
46,003_Fish Top R/bbox-masked_image/image_46_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[0, 268, 163, 396]"
47,003_Fish Top R/cropped/image_47_0.png,cropped,0,003_Fish Top R,"[37, 263, 172, 399]"
47,003_Fish Top R/mask/image_47_0_mask.png,mask,0,003_Fish Top R,"[37, 263, 172, 399]"
47,003_Fish Top R/mask_full/image_47_0_mask_full.png,mask_full,0,003_Fish Top R,"[37, 263, 172, 399]"
47,003_Fish Top R/bbox-masked_image/image_47_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[37, 263, 172, 399]"
47,003_Fish Top R/cropped/image_47_1.png,cropped,1,003_Fish Top R,"[269, 259, 321, 401]"
47,003_Fish Top R/mask/image_47_1_mask.png,mask,1,003_Fish Top R,"[269, 259, 321, 401]"
47,003_Fish Top R/mask_full/image_47_1_mask_full.png,mask_full,1,003_Fish Top R,"[269, 259, 321, 401]"
47,003_Fish Top R/bbox-masked_image/image_47_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[269, 259, 321, 401]"
48,003_Fish Top R/cropped/image_48_0.png,cropped,0,003_Fish Top R,"[59, 261, 182, 402]"
48,003_Fish Top R/mask/image_48_0_mask.png,mask,0,003_Fish Top R,"[59, 261, 182, 402]"
48,003_Fish Top R/mask_full/image_48_0_mask_full.png,mask_full,0,003_Fish Top R,"[59, 261, 182, 402]"
48,003_Fish Top R/bbox-masked_image/image_48_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[59, 261, 182, 402]"
48,003_Fish Top R/cropped/image_48_1.png,cropped,1,003_Fish Top R,"[292, 340, 310, 399]"
48,003_Fish Top R/mask/image_48_1_mask.png,mask,1,003_Fish Top R,"[292, 340, 310, 399]"
48,003_Fish Top R/mask_full/image_48_1_mask_full.png,mask_full,1,003_Fish Top R,"[292, 340, 310, 399]"
48,003_Fish Top R/bbox-masked_image/image_48_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[292, 340, 310, 399]"
49,003_Fish Top R/cropped/image_49_0.png,cropped,0,003_Fish Top R,"[73, 260, 192, 404]"
49,003_Fish Top R/mask/image_49_0_mask.png,mask,0,003_Fish Top R,"[73, 260, 192, 404]"
49,003_Fish Top R/mask_full/image_49_0_mask_full.png,mask_full,0,003_Fish Top R,"[73, 260, 192, 404]"
49,003_Fish Top R/bbox-masked_image/image_49_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[73, 260, 192, 404]"
49,003_Fish Top R/cropped/image_49_1.png,cropped,1,003_Fish Top R,"[274, 233, 321, 291]"
49,003_Fish Top R/mask/image_49_1_mask.png,mask,1,003_Fish Top R,"[274, 233, 321, 291]"
49,003_Fish Top R/mask_full/image_49_1_mask_full.png,mask_full,1,003_Fish Top R,"[274, 233, 321, 291]"
49,003_Fish Top R/bbox-masked_image/image_49_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[274, 233, 321, 291]"
49,003_Fish Top R/cropped/image_49_2.png,cropped,2,003_Fish Top R,"[288, 338, 309, 396]"
49,003_Fish Top R/mask/image_49_2_mask.png,mask,2,003_Fish Top R,"[288, 338, 309, 396]"
49,003_Fish Top R/mask_full/image_49_2_mask_full.png,mask_full,2,003_Fish Top R,"[288, 338, 309, 396]"
49,003_Fish Top R/bbox-masked_image/image_49_2_bbox-masked.png,bbox-masked,2,003_Fish Top R,"[288, 338, 309, 396]"
50,003_Fish Top R/cropped/image_50_0.png,cropped,0,003_Fish Top R,"[82, 261, 201, 407]"
50,003_Fish Top R/mask/image_50_0_mask.png,mask,0,003_Fish Top R,"[82, 261, 201, 407]"
50,003_Fish Top R/mask_full/image_50_0_mask_full.png,mask_full,0,003_Fish Top R,"[82, 261, 201, 407]"
50,003_Fish Top R/bbox-masked_image/image_50_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[82, 261, 201, 407]"
50,003_Fish Top R/cropped/image_50_1.png,cropped,1,003_Fish Top R,"[277, 220, 320, 292]"
50,003_Fish Top R/mask/image_50_1_mask.png,mask,1,003_Fish Top R,"[277, 220, 320, 292]"
50,003_Fish Top R/mask_full/image_50_1_mask_full.png,mask_full,1,003_Fish Top R,"[277, 220, 320, 292]"
50,003_Fish Top R/bbox-masked_image/image_50_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[277, 220, 320, 292]"
50,003_Fish Top R/cropped/image_50_2.png,cropped,2,003_Fish Top R,"[283, 334, 305, 391]"
50,003_Fish Top R/mask/image_50_2_mask.png,mask,2,003_Fish Top R,"[283, 334, 305, 391]"
50,003_Fish Top R/mask_full/image_50_2_mask_full.png,mask_full,2,003_Fish Top R,"[283, 334, 305, 391]"
50,003_Fish Top R/bbox-masked_image/image_50_2_bbox-masked.png,bbox-masked,2,003_Fish Top R,"[283, 334, 305, 391]"
51,003_Fish Top R/cropped/image_51_0.png,cropped,0,003_Fish Top R,"[89, 263, 210, 409]"
51,003_Fish Top R/mask/image_51_0_mask.png,mask,0,003_Fish Top R,"[89, 263, 210, 409]"
51,003_Fish Top R/mask_full/image_51_0_mask_full.png,mask_full,0,003_Fish Top R,"[89, 263, 210, 409]"
51,003_Fish Top R/bbox-masked_image/image_51_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[89, 263, 210, 409]"
51,003_Fish Top R/cropped/image_51_1.png,cropped,1,003_Fish Top R,"[280, 209, 315, 296]"
51,003_Fish Top R/mask/image_51_1_mask.png,mask,1,003_Fish Top R,"[280, 209, 315, 296]"
51,003_Fish Top R/mask_full/image_51_1_mask_full.png,mask_full,1,003_Fish Top R,"[280, 209, 315, 296]"
51,003_Fish Top R/bbox-masked_image/image_51_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[280, 209, 315, 296]"
51,003_Fish Top R/cropped/image_51_2.png,cropped,2,003_Fish Top R,"[279, 331, 303, 385]"
51,003_Fish Top R/mask/image_51_2_mask.png,mask,2,003_Fish Top R,"[279, 331, 303, 385]"
51,003_Fish Top R/mask_full/image_51_2_mask_full.png,mask_full,2,003_Fish Top R,"[279, 331, 303, 385]"
51,003_Fish Top R/bbox-masked_image/image_51_2_bbox-masked.png,bbox-masked,2,003_Fish Top R,"[279, 331, 303, 385]"
52,003_Fish Top R/cropped/image_52_0.png,cropped,0,003_Fish Top R,"[96, 265, 218, 411]"
52,003_Fish Top R/mask/image_52_0_mask.png,mask,0,003_Fish Top R,"[96, 265, 218, 411]"
52,003_Fish Top R/mask_full/image_52_0_mask_full.png,mask_full,0,003_Fish Top R,"[96, 265, 218, 411]"
52,003_Fish Top R/bbox-masked_image/image_52_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[96, 265, 218, 411]"
52,003_Fish Top R/cropped/image_52_1.png,cropped,1,003_Fish Top R,"[283, 199, 313, 262]"
52,003_Fish Top R/mask/image_52_1_mask.png,mask,1,003_Fish Top R,"[283, 199, 313, 262]"
52,003_Fish Top R/mask_full/image_52_1_mask_full.png,mask_full,1,003_Fish Top R,"[283, 199, 313, 262]"
52,003_Fish Top R/bbox-masked_image/image_52_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[283, 199, 313, 262]"
52,003_Fish Top R/cropped/image_52_2.png,cropped,2,003_Fish Top R,"[275, 326, 303, 379]"
52,003_Fish Top R/mask/image_52_2_mask.png,mask,2,003_Fish Top R,"[275, 326, 303, 379]"
52,003_Fish Top R/mask_full/image_52_2_mask_full.png,mask_full,2,003_Fish Top R,"[275, 326, 303, 379]"
52,003_Fish Top R/bbox-masked_image/image_52_2_bbox-masked.png,bbox-masked,2,003_Fish Top R,"[275, 326, 303, 379]"
53,003_Fish Top R/cropped/image_53_0.png,cropped,0,003_Fish Top R,"[102, 268, 225, 414]"
53,003_Fish Top R/mask/image_53_0_mask.png,mask,0,003_Fish Top R,"[102, 268, 225, 414]"
53,003_Fish Top R/mask_full/image_53_0_mask_full.png,mask_full,0,003_Fish Top R,"[102, 268, 225, 414]"
53,003_Fish Top R/bbox-masked_image/image_53_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[102, 268, 225, 414]"
53,003_Fish Top R/cropped/image_53_1.png,cropped,1,003_Fish Top R,"[286, 192, 316, 292]"
53,003_Fish Top R/mask/image_53_1_mask.png,mask,1,003_Fish Top R,"[286, 192, 316, 292]"
53,003_Fish Top R/mask_full/image_53_1_mask_full.png,mask_full,1,003_Fish Top R,"[286, 192, 316, 292]"
53,003_Fish Top R/bbox-masked_image/image_53_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[286, 192, 316, 292]"
54,003_Fish Top R/cropped/image_54_0.png,cropped,0,003_Fish Top R,"[105, 271, 232, 418]"
54,003_Fish Top R/mask/image_54_0_mask.png,mask,0,003_Fish Top R,"[105, 271, 232, 418]"
54,003_Fish Top R/mask_full/image_54_0_mask_full.png,mask_full,0,003_Fish Top R,"[105, 271, 232, 418]"
54,003_Fish Top R/bbox-masked_image/image_54_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[105, 271, 232, 418]"
54,003_Fish Top R/cropped/image_54_1.png,cropped,1,003_Fish Top R,"[287, 184, 315, 293]"
54,003_Fish Top R/mask/image_54_1_mask.png,mask,1,003_Fish Top R,"[287, 184, 315, 293]"
54,003_Fish Top R/mask_full/image_54_1_mask_full.png,mask_full,1,003_Fish Top R,"[287, 184, 315, 293]"
54,003_Fish Top R/bbox-masked_image/image_54_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[287, 184, 315, 293]"
55,003_Fish Top R/cropped/image_55_0.png,cropped,0,003_Fish Top R,"[111, 274, 239, 421]"
55,003_Fish Top R/mask/image_55_0_mask.png,mask,0,003_Fish Top R,"[111, 274, 239, 421]"
55,003_Fish Top R/mask_full/image_55_0_mask_full.png,mask_full,0,003_Fish Top R,"[111, 274, 239, 421]"
55,003_Fish Top R/bbox-masked_image/image_55_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[111, 274, 239, 421]"
55,003_Fish Top R/cropped/image_55_1.png,cropped,1,003_Fish Top R,"[288, 179, 316, 292]"
55,003_Fish Top R/mask/image_55_1_mask.png,mask,1,003_Fish Top R,"[288, 179, 316, 292]"
55,003_Fish Top R/mask_full/image_55_1_mask_full.png,mask_full,1,003_Fish Top R,"[288, 179, 316, 292]"
55,003_Fish Top R/bbox-masked_image/image_55_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[288, 179, 316, 292]"
56,003_Fish Top R/cropped/image_56_0.png,cropped,0,003_Fish Top R,"[113, 275, 243, 424]"
56,003_Fish Top R/mask/image_56_0_mask.png,mask,0,003_Fish Top R,"[113, 275, 243, 424]"
56,003_Fish Top R/mask_full/image_56_0_mask_full.png,mask_full,0,003_Fish Top R,"[113, 275, 243, 424]"
56,003_Fish Top R/bbox-masked_image/image_56_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[113, 275, 243, 424]"
57,003_Fish Top R/cropped/image_57_0.png,cropped,0,003_Fish Top R,"[109, 280, 249, 427]"
57,003_Fish Top R/mask/image_57_0_mask.png,mask,0,003_Fish Top R,"[109, 280, 249, 427]"
57,003_Fish Top R/mask_full/image_57_0_mask_full.png,mask_full,0,003_Fish Top R,"[109, 280, 249, 427]"
57,003_Fish Top R/bbox-masked_image/image_57_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[109, 280, 249, 427]"
58,003_Fish Top R/cropped/image_58_0.png,cropped,0,003_Fish Top R,"[104, 285, 303, 430]"
58,003_Fish Top R/mask/image_58_0_mask.png,mask,0,003_Fish Top R,"[104, 285, 303, 430]"
58,003_Fish Top R/mask_full/image_58_0_mask_full.png,mask_full,0,003_Fish Top R,"[104, 285, 303, 430]"
58,003_Fish Top R/bbox-masked_image/image_58_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[104, 285, 303, 430]"
59,003_Fish Top R/cropped/image_59_0.png,cropped,0,003_Fish Top R,"[97, 291, 283, 434]"
59,003_Fish Top R/mask/image_59_0_mask.png,mask,0,003_Fish Top R,"[97, 291, 283, 434]"
59,003_Fish Top R/mask_full/image_59_0_mask_full.png,mask_full,0,003_Fish Top R,"[97, 291, 283, 434]"
59,003_Fish Top R/bbox-masked_image/image_59_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[97, 291, 283, 434]"
60,003_Fish Top R/cropped/image_60_0.png,cropped,0,003_Fish Top R,"[90, 297, 296, 438]"
60,003_Fish Top R/mask/image_60_0_mask.png,mask,0,003_Fish Top R,"[90, 297, 296, 438]"
60,003_Fish Top R/mask_full/image_60_0_mask_full.png,mask_full,0,003_Fish Top R,"[90, 297, 296, 438]"
60,003_Fish Top R/bbox-masked_image/image_60_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[90, 297, 296, 438]"
61,003_Fish Top R/cropped/image_61_0.png,cropped,0,003_Fish Top R,"[82, 302, 272, 441]"
61,003_Fish Top R/mask/image_61_0_mask.png,mask,0,003_Fish Top R,"[82, 302, 272, 441]"
61,003_Fish Top R/mask_full/image_61_0_mask_full.png,mask_full,0,003_Fish Top R,"[82, 302, 272, 441]"
61,003_Fish Top R/bbox-masked_image/image_61_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[82, 302, 272, 441]"
62,003_Fish Top R/cropped/image_62_0.png,cropped,0,003_Fish Top R,"[76, 305, 273, 446]"
62,003_Fish Top R/mask/image_62_0_mask.png,mask,0,003_Fish Top R,"[76, 305, 273, 446]"
62,003_Fish Top R/mask_full/image_62_0_mask_full.png,mask_full,0,003_Fish Top R,"[76, 305, 273, 446]"
62,003_Fish Top R/bbox-masked_image/image_62_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[76, 305, 273, 446]"
63,003_Fish Top R/cropped/image_63_0.png,cropped,0,003_Fish Top R,"[70, 309, 274, 451]"
63,003_Fish Top R/mask/image_63_0_mask.png,mask,0,003_Fish Top R,"[70, 309, 274, 451]"
63,003_Fish Top R/mask_full/image_63_0_mask_full.png,mask_full,0,003_Fish Top R,"[70, 309, 274, 451]"
63,003_Fish Top R/bbox-masked_image/image_63_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[70, 309, 274, 451]"
63,003_Fish Top R/cropped/image_63_1.png,cropped,1,003_Fish Top R,"[296, 170, 319, 280]"
63,003_Fish Top R/mask/image_63_1_mask.png,mask,1,003_Fish Top R,"[296, 170, 319, 280]"
63,003_Fish Top R/mask_full/image_63_1_mask_full.png,mask_full,1,003_Fish Top R,"[296, 170, 319, 280]"
63,003_Fish Top R/bbox-masked_image/image_63_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[296, 170, 319, 280]"
64,003_Fish Top R/cropped/image_64_0.png,cropped,0,003_Fish Top R,"[64, 303, 275, 456]"
64,003_Fish Top R/mask/image_64_0_mask.png,mask,0,003_Fish Top R,"[64, 303, 275, 456]"
64,003_Fish Top R/mask_full/image_64_0_mask_full.png,mask_full,0,003_Fish Top R,"[64, 303, 275, 456]"
64,003_Fish Top R/bbox-masked_image/image_64_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[64, 303, 275, 456]"
64,003_Fish Top R/cropped/image_64_1.png,cropped,1,003_Fish Top R,"[296, 170, 319, 281]"
64,003_Fish Top R/mask/image_64_1_mask.png,mask,1,003_Fish Top R,"[296, 170, 319, 281]"
64,003_Fish Top R/mask_full/image_64_1_mask_full.png,mask_full,1,003_Fish Top R,"[296, 170, 319, 281]"
64,003_Fish Top R/bbox-masked_image/image_64_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[296, 170, 319, 281]"
65,003_Fish Top R/cropped/image_65_0.png,cropped,0,003_Fish Top R,"[64, 291, 276, 460]"
65,003_Fish Top R/mask/image_65_0_mask.png,mask,0,003_Fish Top R,"[64, 291, 276, 460]"
65,003_Fish Top R/mask_full/image_65_0_mask_full.png,mask_full,0,003_Fish Top R,"[64, 291, 276, 460]"
65,003_Fish Top R/bbox-masked_image/image_65_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[64, 291, 276, 460]"
65,003_Fish Top R/cropped/image_65_1.png,cropped,1,003_Fish Top R,"[296, 170, 319, 262]"
65,003_Fish Top R/mask/image_65_1_mask.png,mask,1,003_Fish Top R,"[296, 170, 319, 262]"
65,003_Fish Top R/mask_full/image_65_1_mask_full.png,mask_full,1,003_Fish Top R,"[296, 170, 319, 262]"
65,003_Fish Top R/bbox-masked_image/image_65_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[296, 170, 319, 262]"
66,003_Fish Top R/cropped/image_66_0.png,cropped,0,003_Fish Top R,"[59, 291, 278, 465]"
66,003_Fish Top R/mask/image_66_0_mask.png,mask,0,003_Fish Top R,"[59, 291, 278, 465]"
66,003_Fish Top R/mask_full/image_66_0_mask_full.png,mask_full,0,003_Fish Top R,"[59, 291, 278, 465]"
66,003_Fish Top R/bbox-masked_image/image_66_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[59, 291, 278, 465]"
66,003_Fish Top R/cropped/image_66_1.png,cropped,1,003_Fish Top R,"[296, 170, 318, 245]"
66,003_Fish Top R/mask/image_66_1_mask.png,mask,1,003_Fish Top R,"[296, 170, 318, 245]"
66,003_Fish Top R/mask_full/image_66_1_mask_full.png,mask_full,1,003_Fish Top R,"[296, 170, 318, 245]"
66,003_Fish Top R/bbox-masked_image/image_66_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[296, 170, 318, 245]"
67,003_Fish Top R/cropped/image_67_0.png,cropped,0,003_Fish Top R,"[57, 294, 283, 472]"
67,003_Fish Top R/mask/image_67_0_mask.png,mask,0,003_Fish Top R,"[57, 294, 283, 472]"
67,003_Fish Top R/mask_full/image_67_0_mask_full.png,mask_full,0,003_Fish Top R,"[57, 294, 283, 472]"
67,003_Fish Top R/bbox-masked_image/image_67_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[57, 294, 283, 472]"
67,003_Fish Top R/cropped/image_67_1.png,cropped,1,003_Fish Top R,"[295, 170, 317, 233]"
67,003_Fish Top R/mask/image_67_1_mask.png,mask,1,003_Fish Top R,"[295, 170, 317, 233]"
67,003_Fish Top R/mask_full/image_67_1_mask_full.png,mask_full,1,003_Fish Top R,"[295, 170, 317, 233]"
67,003_Fish Top R/bbox-masked_image/image_67_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[295, 170, 317, 233]"
67,003_Fish Top R/cropped/image_67_2.png,cropped,2,003_Fish Top R,"[303, 274, 389, 327]"
67,003_Fish Top R/mask/image_67_2_mask.png,mask,2,003_Fish Top R,"[303, 274, 389, 327]"
67,003_Fish Top R/mask_full/image_67_2_mask_full.png,mask_full,2,003_Fish Top R,"[303, 274, 389, 327]"
67,003_Fish Top R/bbox-masked_image/image_67_2_bbox-masked.png,bbox-masked,2,003_Fish Top R,"[303, 274, 389, 327]"
68,003_Fish Top R/cropped/image_68_0.png,cropped,0,003_Fish Top R,"[53, 334, 287, 478]"
68,003_Fish Top R/mask/image_68_0_mask.png,mask,0,003_Fish Top R,"[53, 334, 287, 478]"
68,003_Fish Top R/mask_full/image_68_0_mask_full.png,mask_full,0,003_Fish Top R,"[53, 334, 287, 478]"
68,003_Fish Top R/bbox-masked_image/image_68_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[53, 334, 287, 478]"
68,003_Fish Top R/cropped/image_68_1.png,cropped,1,003_Fish Top R,"[304, 275, 379, 331]"
68,003_Fish Top R/mask/image_68_1_mask.png,mask,1,003_Fish Top R,"[304, 275, 379, 331]"
68,003_Fish Top R/mask_full/image_68_1_mask_full.png,mask_full,1,003_Fish Top R,"[304, 275, 379, 331]"
68,003_Fish Top R/bbox-masked_image/image_68_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[304, 275, 379, 331]"
68,003_Fish Top R/cropped/image_68_2.png,cropped,2,003_Fish Top R,"[295, 170, 317, 233]"
68,003_Fish Top R/mask/image_68_2_mask.png,mask,2,003_Fish Top R,"[295, 170, 317, 233]"
68,003_Fish Top R/mask_full/image_68_2_mask_full.png,mask_full,2,003_Fish Top R,"[295, 170, 317, 233]"
68,003_Fish Top R/bbox-masked_image/image_68_2_bbox-masked.png,bbox-masked,2,003_Fish Top R,"[295, 170, 317, 233]"
69,003_Fish Top R/cropped/image_69_0.png,cropped,0,003_Fish Top R,"[57, 339, 290, 483]"
69,003_Fish Top R/mask/image_69_0_mask.png,mask,0,003_Fish Top R,"[57, 339, 290, 483]"
69,003_Fish Top R/mask_full/image_69_0_mask_full.png,mask_full,0,003_Fish Top R,"[57, 339, 290, 483]"
69,003_Fish Top R/bbox-masked_image/image_69_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[57, 339, 290, 483]"
69,003_Fish Top R/cropped/image_69_1.png,cropped,1,003_Fish Top R,"[296, 170, 317, 232]"
69,003_Fish Top R/mask/image_69_1_mask.png,mask,1,003_Fish Top R,"[296, 170, 317, 232]"
69,003_Fish Top R/mask_full/image_69_1_mask_full.png,mask_full,1,003_Fish Top R,"[296, 170, 317, 232]"
69,003_Fish Top R/bbox-masked_image/image_69_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[296, 170, 317, 232]"
70,003_Fish Top R/cropped/image_70_0.png,cropped,0,003_Fish Top R,"[58, 350, 294, 490]"
70,003_Fish Top R/mask/image_70_0_mask.png,mask,0,003_Fish Top R,"[58, 350, 294, 490]"
70,003_Fish Top R/mask_full/image_70_0_mask_full.png,mask_full,0,003_Fish Top R,"[58, 350, 294, 490]"
70,003_Fish Top R/bbox-masked_image/image_70_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[58, 350, 294, 490]"
70,003_Fish Top R/cropped/image_70_1.png,cropped,1,003_Fish Top R,"[294, 170, 316, 232]"
70,003_Fish Top R/mask/image_70_1_mask.png,mask,1,003_Fish Top R,"[294, 170, 316, 232]"
70,003_Fish Top R/mask_full/image_70_1_mask_full.png,mask_full,1,003_Fish Top R,"[294, 170, 316, 232]"
70,003_Fish Top R/bbox-masked_image/image_70_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[294, 170, 316, 232]"
70,003_Fish Top R/cropped/image_70_2.png,cropped,2,003_Fish Top R,"[307, 275, 354, 337]"
70,003_Fish Top R/mask/image_70_2_mask.png,mask,2,003_Fish Top R,"[307, 275, 354, 337]"
70,003_Fish Top R/mask_full/image_70_2_mask_full.png,mask_full,2,003_Fish Top R,"[307, 275, 354, 337]"
70,003_Fish Top R/bbox-masked_image/image_70_2_bbox-masked.png,bbox-masked,2,003_Fish Top R,"[307, 275, 354, 337]"
71,003_Fish Top R/cropped/image_71_0.png,cropped,0,003_Fish Top R,"[60, 356, 298, 498]"
71,003_Fish Top R/mask/image_71_0_mask.png,mask,0,003_Fish Top R,"[60, 356, 298, 498]"
71,003_Fish Top R/mask_full/image_71_0_mask_full.png,mask_full,0,003_Fish Top R,"[60, 356, 298, 498]"
71,003_Fish Top R/bbox-masked_image/image_71_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[60, 356, 298, 498]"
71,003_Fish Top R/cropped/image_71_1.png,cropped,1,003_Fish Top R,"[295, 169, 316, 232]"
71,003_Fish Top R/mask/image_71_1_mask.png,mask,1,003_Fish Top R,"[295, 169, 316, 232]"
71,003_Fish Top R/mask_full/image_71_1_mask_full.png,mask_full,1,003_Fish Top R,"[295, 169, 316, 232]"
71,003_Fish Top R/bbox-masked_image/image_71_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[295, 169, 316, 232]"
71,003_Fish Top R/cropped/image_71_2.png,cropped,2,003_Fish Top R,"[306, 275, 337, 337]"
71,003_Fish Top R/mask/image_71_2_mask.png,mask,2,003_Fish Top R,"[306, 275, 337, 337]"
71,003_Fish Top R/mask_full/image_71_2_mask_full.png,mask_full,2,003_Fish Top R,"[306, 275, 337, 337]"
71,003_Fish Top R/bbox-masked_image/image_71_2_bbox-masked.png,bbox-masked,2,003_Fish Top R,"[306, 275, 337, 337]"
72,003_Fish Top R/cropped/image_72_0.png,cropped,0,003_Fish Top R,"[64, 365, 302, 505]"
72,003_Fish Top R/mask/image_72_0_mask.png,mask,0,003_Fish Top R,"[64, 365, 302, 505]"
72,003_Fish Top R/mask_full/image_72_0_mask_full.png,mask_full,0,003_Fish Top R,"[64, 365, 302, 505]"
72,003_Fish Top R/bbox-masked_image/image_72_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[64, 365, 302, 505]"
72,003_Fish Top R/cropped/image_72_1.png,cropped,1,003_Fish Top R,"[306, 274, 326, 341]"
72,003_Fish Top R/mask/image_72_1_mask.png,mask,1,003_Fish Top R,"[306, 274, 326, 341]"
72,003_Fish Top R/mask_full/image_72_1_mask_full.png,mask_full,1,003_Fish Top R,"[306, 274, 326, 341]"
72,003_Fish Top R/bbox-masked_image/image_72_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[306, 274, 326, 341]"
73,003_Fish Top R/cropped/image_73_0.png,cropped,0,003_Fish Top R,"[72, 375, 307, 513]"
73,003_Fish Top R/mask/image_73_0_mask.png,mask,0,003_Fish Top R,"[72, 375, 307, 513]"
73,003_Fish Top R/mask_full/image_73_0_mask_full.png,mask_full,0,003_Fish Top R,"[72, 375, 307, 513]"
73,003_Fish Top R/bbox-masked_image/image_73_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[72, 375, 307, 513]"
73,003_Fish Top R/cropped/image_73_1.png,cropped,1,003_Fish Top R,"[296, 274, 320, 341]"
73,003_Fish Top R/mask/image_73_1_mask.png,mask,1,003_Fish Top R,"[296, 274, 320, 341]"
73,003_Fish Top R/mask_full/image_73_1_mask_full.png,mask_full,1,003_Fish Top R,"[296, 274, 320, 341]"
73,003_Fish Top R/bbox-masked_image/image_73_1_bbox-masked.png,bbox-masked,1,003_Fish Top R,"[296, 274, 320, 341]"
73,003_Fish Top R/cropped/image_73_2.png,cropped,2,003_Fish Top R,"[294, 168, 316, 232]"
73,003_Fish Top R/mask/image_73_2_mask.png,mask,2,003_Fish Top R,"[294, 168, 316, 232]"
73,003_Fish Top R/mask_full/image_73_2_mask_full.png,mask_full,2,003_Fish Top R,"[294, 168, 316, 232]"
73,003_Fish Top R/bbox-masked_image/image_73_2_bbox-masked.png,bbox-masked,2,003_Fish Top R,"[294, 168, 316, 232]"
74,003_Fish Top R/cropped/image_74_0.png,cropped,0,003_Fish Top R,"[81, 382, 312, 519]"
74,003_Fish Top R/mask/image_74_0_mask.png,mask,0,003_Fish Top R,"[81, 382, 312, 519]"
74,003_Fish Top R/mask_full/image_74_0_mask_full.png,mask_full,0,003_Fish Top R,"[81, 382, 312, 519]"
74,003_Fish Top R/bbox-masked_image/image_74_0_bbox-masked.png,bbox-masked,0,003_Fish Top R,"[81, 382, 312, 519]"
74,003_Fish Top R/cropped/image_74_1.png,cropped,1,003_Fish Top R,"[293, 168, 316, 233]"
74,003_Fish Top R/mask/image_74_1_mask.png,mask,1,003_Fish Top R,"[293, 168, 316, 233]"
