scorer,,,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan
labeled-data,cam-2_0514-1549,cam-2_60.png,927.476038,1313.41853,935.463259,1368.370607,971.565495,1377.316294,952.715655,1467.092652,983.70607,1510.86262,944.573643,1492.635659
labeled-data,cam-2_0514-1549,cam-2_61.png,920.0,1309.803922,923.137255,1367.45098,960.392157,1374.901961,940.0,1464.313725,961.176471,1527.058824,935.294118,1525.098039
labeled-data,cam-2_0514-1549,cam-2_62.png,922.222222,1307.264957,927.350427,1365.811966,961.73913,1371.304348,939.130435,1460.57971,954.273504,1529.91453,926.086957,1513.623188
labeled-data,cam-2_0514-1549,cam-2_63.png,893.442623,1246.229508,898.688525,1293.770492,935.409836,1300.983607,,,946.557377,1454.42623,909.904153,1438.658147
labeled-data,cam-2_0514-1549,cam-2_64.png,897.008547,1249.57265,900.0,1292.307692,935.042735,1307.264957,915.384615,1405.555556,933.466135,1457.768924,899.647887,1455.985915
labeled-data,cam-2_0514-1549,cam-2_65.png,908.626198,1230.990415,908.626198,1294.56869,945.047923,1309.265176,924.600639,1421.405751,946.325879,1457.827476,915.503876,1448.449612
labeled-data,cam-2_0514-1549,cam-2_66.png,914.102564,1215.384615,911.965812,1281.196581,949.145299,1295.299145,921.794872,1413.247863,937.179487,1490.17094,904.273504,1476.923077
labeled-data,cam-2_0514-1549,cam-2_67.png,913.793103,1213.793103,911.637931,1280.172414,946.982759,1292.241379,921.982759,1407.758621,930.603448,1492.241379,901.056338,1474.647887
labeled-data,cam-2_0514-1549,cam-2_68.png,938.020833,1067.708333,938.541667,1127.083333,972.395833,1147.395833,950.0,1253.645833,961.979167,1338.020833,935.271318,1326.744186
labeled-data,cam-2_0514-1549,cam-2_69.png,930.769231,503.418803,929.487179,568.376068,966.239316,575.641026,945.726496,691.880342,959.401709,772.222222,935.362319,763.768116
labeled-data,cam-2_0514-1549,cam-2_7.png,903.818616,390.930788,905.966587,356.801909,945.346062,366.109785,927.207637,333.651551,942.004773,285.918854,917.183771,292.601432
labeled-data,cam-2_0514-1549,cam-2_70.png,929.91453,377.350427,932.478632,446.581197,973.931624,449.57265,964.957265,547.863248,992.307692,609.82906,953.770492,592.131148
labeled-data,cam-2_0514-1549,cam-2_71.png,876.923077,732.478632,882.051282,669.230769,925.213675,674.358974,,,951.709402,510.683761,911.821086,515.654952
labeled-data,cam-2_0514-1549,cam-2_72.png,886.792453,1359.90566,894.339623,1292.45283,939.150943,1291.981132,939.622642,1178.301887,966.509434,1099.056604,932.170543,1111.24031
labeled-data,cam-2_0514-1549,cam-2_73.png,864.102564,1118.803419,876.923077,1186.752137,919.65812,1185.042735,915.811966,1292.735043,950.42735,1344.444444,914.341085,1341.860465
labeled-data,cam-2_0514-1549,cam-2_74.png,,,,,664.536741,901.916933,662.619808,937.699681,721.72524,975.079872,687.179487,982.051282
labeled-data,cam-2_0514-1549,cam-2_75.png,740.492958,977.816901,735.56338,1003.169014,773.239437,1010.915493,737.676056,1084.859155,724.647887,1157.394366,696.830986,1125.352113
labeled-data,cam-2_0514-1549,cam-2_76.png,878.135048,699.356913,867.845659,750.160772,902.250804,751.768489,855.305466,818.971061,841.157556,882.315113,827.246377,846.666667
labeled-data,cam-2_0514-1549,cam-2_77.png,894.017094,689.74359,896.153846,743.162393,930.34188,745.299145,911.111111,805.128205,931.196581,851.282051,896.811594,846.376812
labeled-data,cam-2_0514-1549,cam-2_78.png,899.295775,665.140845,899.647887,720.070423,936.267606,753.169014,,,,,,
labeled-data,cam-2_0514-1549,cam-2_79.png,921.367521,884.188034,919.65812,809.401709,953.418803,809.82906,927.777778,694.871795,958.974359,631.196581,912.658228,636.708861
labeled-data,cam-2_0514-1549,cam-2_8.png,904.77327,386.873508,903.341289,363.72315,944.152745,371.599045,924.582339,346.062053,942.004773,301.670644,915.263158,310.789474
labeled-data,cam-2_0514-1549,cam-2_80.png,878.684211,991.842105,884.473684,1041.052632,924.736842,1032.368421,912.368421,1077.105263,927.894737,1081.052632,898.290598,1087.606838
labeled-data,cam-2_0514-1549,cam-2_81.png,843.162393,876.923077,852.564103,940.598291,893.162393,946.153846,891.880342,1062.820513,918.803419,1144.017094,886.752137,1131.196581
labeled-data,cam-2_0514-1549,cam-2_82.png,841.981132,866.037736,847.641509,943.396226,896.226415,948.584906,881.603774,1048.584906,907.54717,1106.603774,872.868217,1099.224806
labeled-data,cam-2_0514-1549,cam-2_83.png,790.384615,700.769231,796.478873,759.859155,842.253521,759.507042,845.774648,878.169014,880.28169,934.507042,837.101449,926.376812
labeled-data,cam-2_0514-1549,cam-2_84.png,805.128205,750.0,811.965812,816.666667,855.982906,817.521368,856.410256,921.367521,880.769231,1002.564103,853.043478,994.492754
labeled-data,cam-2_0514-1549,cam-2_85.png,804.577465,750.0,813.028169,811.619718,853.169014,817.605634,846.478873,919.014085,877.816901,998.591549,845.686901,984.984026
labeled-data,cam-2_0514-1549,cam-2_86.png,835.271318,945.736434,832.945736,884.496124,874.418605,884.496124,854.651163,818.217054,878.682171,809.689922,847.435897,806.837607
labeled-data,cam-2_0514-1549,cam-2_87.png,891.037736,1167.45283,883.018868,1102.358491,916.981132,1093.867925,869.339623,995.283019,866.509434,914.622642,843.309859,932.394366
labeled-data,cam-2_0514-1549,cam-2_88.png,931.623932,1314.102564,926.495726,1247.863248,960.25641,1254.700855,930.769231,1170.08547,933.760684,1089.316239,907.264957,1103.846154
labeled-data,cam-2_0514-1549,cam-2_89.png,,,,,,,,,,,919.014085,1150.352113
labeled-data,cam-2_0514-1549,cam-2_9.png,900.352113,521.126761,900.0,460.211268,942.605634,452.816901,923.591549,369.014085,941.197183,354.225352,912.410501,353.699284
labeled-data,cam-2_0514-1549,cam-2_90.png,890.415335,1140.57508,894.249201,1189.456869,930.990415,1206.070288,912.140575,1288.817891,939.936102,1345.686901,902.875399,1320.766773
labeled-data,cam-2_0514-1549,cam-2_91.png,887.539936,1140.255591,896.166134,1191.693291,929.392971,1210.223642,904.792332,1299.680511,925.239617,1353.674121,890.415335,1333.546326
labeled-data,cam-2_0514-1549,cam-2_92.png,875.789474,1166.315789,880.263158,1222.105263,920.789474,1240.263158,903.157895,1335.0,927.894737,1388.157895,893.157895,1381.578947
labeled-data,cam-2_0514-1549,cam-2_93.png,888.498403,1265.495208,889.456869,1320.447284,928.115016,1340.894569,907.98722,1438.658147,922.683706,1494.249201,893.610224,1482.747604
labeled-data,cam-2_0514-1549,cam-2_94.png,915.526316,1384.736842,915.263158,1440.526316,950.526316,1455.263158,926.052632,1537.368421,938.157895,1565.789474,910.526316,1559.736842
labeled-data,cam-2_0514-1549,cam-2_95.png,932.587859,1430.990415,929.71246,1482.428115,964.85623,1498.402556,941.533546,1573.162939,,,,
labeled-data,cam-2_0514-1549,cam-2_96.png,928.443114,1420.359281,927.245509,1473.952096,963.772455,1488.023952,942.51497,1562.57485,969.161677,1580.239521,929.640719,1576.347305
labeled-data,cam-2_0514-1549,cam-2_97.png,928.294574,1417.054264,929.844961,1470.155039,964.341085,1480.620155,944.96124,1562.403101,977.51938,1580.232558,933.72093,1572.093023
labeled-data,cam-2_0514-1549,cam-2_98.png,929.275362,1414.202899,927.536232,1467.826087,962.898551,1477.681159,945.507246,1558.84058,969.565217,1580.0,934.202899,1574.202899
labeled-data,cam-2_0514-1549,cam-2_99.png,928.740157,1415.15748,926.968504,1469.88189,966.141732,1477.952756,949.606299,1556.889764,971.062992,1577.165354,939.566929,1573.031496
