scorer,,,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan,jonathan
labeled-data,bluegill_data,cam-2_67.png,913.793103,1213.793103,911.637931,1280.172414,946.982759,1292.241379,921.982759,1407.758621,930.603448,1492.241379,901.056338,1474.647887
labeled-data,bluegill_data,cam-2_68.png,938.020833,1067.708333,938.541667,1127.083333,972.395833,1147.395833,950.000000,1253.645833,961.979167,1338.020833,935.271318,1326.744186
labeled-data,bluegill_data,cam-2_69.png,930.769231,503.418803,929.487179,568.376068,966.239316,575.641026,945.726496,691.880342,959.401709,772.222222,935.362319,763.768116
labeled-data,bluegill_data,cam-2_7.png,903.818616,390.930788,905.966587,356.801909,945.346062,366.109785,927.207637,333.651551,942.004773,285.918854,917.183771,292.601432
labeled-data,bluegill_data,cam-2_70.png,929.914530,377.350427,932.478632,446.581197,973.931624,449.572650,964.957265,547.863248,992.307692,609.829060,953.770492,592.131148
labeled-data,bluegill_data,cam-2_71.png,876.923077,732.478632,882.051282,669.230769,925.213675,674.358974,,,951.709402,510.683761,911.821086,515.654952
labeled-data,bluegill_data,cam-2_72.png,886.792453,1359.905660,894.339623,1292.452830,939.150943,1291.981132,939.622642,1178.301887,966.509434,1099.056604,932.170543,1111.240310
labeled-data,bluegill_data,cam-2_73.png,864.102564,1118.803419,876.923077,1186.752137,919.658120,1185.042735,915.811966,1292.735043,950.427350,1344.444444,914.341085,1341.860465
labeled-data,bluegill_data,cam-2_74.png,,,,,664.536741,901.916933,662.619808,937.699681,721.725240,975.079872,687.179487,982.051282
labeled-data,bluegill_data,cam-2_75.png,740.492958,977.816901,735.563380,1003.169014,773.239437,1010.915493,737.676056,1084.859155,724.647887,1157.394366,696.830986,1125.352113
labeled-data,bluegill_data,cam-2_76.png,878.135048,699.356913,867.845659,750.160772,902.250804,751.768489,855.305466,818.971061,841.157556,882.315113,827.246377,846.666667
labeled-data,bluegill_data,cam-2_77.png,894.017094,689.743590,896.153846,743.162393,930.341880,745.299145,911.111111,805.128205,931.196581,851.282051,896.811594,846.376812
labeled-data,bluegill_data,cam-2_78.png,899.295775,665.140845,899.647887,720.070423,936.267606,753.169014,,,,,,
labeled-data,bluegill_data,cam-2_79.png,921.367521,884.188034,919.658120,809.401709,953.418803,809.829060,927.777778,694.871795,958.974359,631.196581,912.658228,636.708861
labeled-data,bluegill_data,cam-2_8.png,904.773270,386.873508,903.341289,363.723150,944.152745,371.599045,924.582339,346.062053,942.004773,301.670644,915.263158,310.789474
labeled-data,bluegill_data,cam-2_80.png,878.684211,991.842105,884.473684,1041.052632,924.736842,1032.368421,912.368421,1077.105263,927.894737,1081.052632,898.290598,1087.606838
labeled-data,bluegill_data,cam-2_81.png,843.162393,876.923077,852.564103,940.598291,893.162393,946.153846,891.880342,1062.820513,918.803419,1144.017094,886.752137,1131.196581
labeled-data,bluegill_data,cam-2_82.png,841.981132,866.037736,847.641509,943.396226,896.226415,948.584906,881.603774,1048.584906,907.547170,1106.603774,872.868217,1099.224806
labeled-data,bluegill_data,cam-2_83.png,790.384615,700.769231,796.478873,759.859155,842.253521,759.507042,845.774648,878.169014,880.281690,934.507042,837.101449,926.376812
labeled-data,bluegill_data,cam-2_84.png,805.128205,750.000000,811.965812,816.666667,855.982906,817.521368,856.410256,921.367521,880.769231,1002.564103,853.043478,994.492754
labeled-data,bluegill_data,cam-2_85.png,804.577465,750.000000,813.028169,811.619718,853.169014,817.605634,846.478873,919.014085,877.816901,998.591549,845.686901,984.984026
labeled-data,bluegill_data,cam-2_86.png,835.271318,945.736434,832.945736,884.496124,874.418605,884.496124,854.651163,818.217054,878.682171,809.689922,847.435897,806.837607
labeled-data,bluegill_data,cam-2_87.png,891.037736,1167.452830,883.018868,1102.358491,916.981132,1093.867925,869.339623,995.283019,866.509434,914.622642,843.309859,932.394366
labeled-data,bluegill_data,cam-2_88.png,931.623932,1314.102564,926.495726,1247.863248,960.256410,1254.700855,930.769231,1170.085470,933.760684,1089.316239,907.264957,1103.846154
labeled-data,bluegill_data,cam-2_89.png,,,,,,,,,,,919.014085,1150.352113
labeled-data,bluegill_data,cam-2_9.png,900.352113,521.126761,900.000000,460.211268,942.605634,452.816901,923.591549,369.014085,941.197183,354.225352,912.410501,353.699284
labeled-data,bluegill_data,cam-2_90.png,890.415335,1140.575080,894.249201,1189.456869,930.990415,1206.070288,912.140575,1288.817891,939.936102,1345.686901,902.875399,1320.766773
labeled-data,bluegill_data,cam-2_91.png,887.539936,1140.255591,896.166134,1191.693291,929.392971,1210.223642,904.792332,1299.680511,925.239617,1353.674121,890.415335,1333.546326
labeled-data,bluegill_data,cam-2_92.png,875.789474,1166.315789,880.263158,1222.105263,920.789474,1240.263158,903.157895,1335.000000,927.894737,1388.157895,893.157895,1381.578947
labeled-data,bluegill_data,cam-2_93.png,888.498403,1265.495208,889.456869,1320.447284,928.115016,1340.894569,907.987220,1438.658147,922.683706,1494.249201,893.610224,1482.747604
labeled-data,bluegill_data,cam-2_94.png,915.526316,1384.736842,915.263158,1440.526316,950.526316,1455.263158,926.052632,1537.368421,938.157895,1565.789474,910.526316,1559.736842
labeled-data,bluegill_data,cam-2_95.png,932.587859,1430.990415,929.712460,1482.428115,964.856230,1498.402556,941.533546,1573.162939,,,,
labeled-data,bluegill_data,cam-2_96.png,928.443114,1420.359281,927.245509,1473.952096,963.772455,1488.023952,942.514970,1562.574850,969.161677,1580.239521,929.640719,1576.347305
labeled-data,bluegill_data,cam-2_97.png,928.294574,1417.054264,929.844961,1470.155039,964.341085,1480.620155,944.961240,1562.403101,977.519380,1580.232558,933.720930,1572.093023
labeled-data,bluegill_data,cam-2_98.png,929.275362,1414.202899,927.536232,1467.826087,962.898551,1477.681159,945.507246,1558.840580,969.565217,1580.000000,934.202899,1574.202899
labeled-data,bluegill_data,cam-2_99.png,928.740157,1415.157480,926.968504,1469.881890,966.141732,1477.952756,949.606299,1556.889764,971.062992,1577.165354,939.566929,1573.031496
labeled-data,bluegill_data,cam-3_1.png,1729.220779,1092.207792,1755.194805,1129.870130,1733.116883,1188.311688,1771.428571,1183.116883,1792.857143,1231.168831,1796.753247,1178.571429
labeled-data,bluegill_data,cam-3_10.png,1226.411765,1117.647059,1328.176471,1106.470588,1352.294118,1178.823529,1552.294118,1146.470588,,,1639.352941,1133.529412
labeled-data,bluegill_data,cam-3_11.png,1079.710145,1166.666667,1111.594203,1151.207729,1129.951691,1213.526570,1198.067633,1162.801932,1144.444444,1176.811594,1157.004831,1133.816425
labeled-data,bluegill_data,cam-3_12.png,877.531915,1131.914894,912.106383,1127.127660,927.531915,1184.042553,1033.382979,1167.021277,1102.000000,1202.127660,1086.574468,1155.319149
labeled-data,bluegill_data,cam-3_13.png,655.723404,1089.893617,745.085106,1094.148936,748.808511,1145.744681,906.255319,1125.531915,1013.170213,1172.872340,991.361702,1123.936170
labeled-data,bluegill_data,cam-3_14.png,656.787234,1082.978723,748.808511,1090.957447,734.446809,1140.957447,884.978723,1128.723404,976.468085,1176.595745,955.723404,1125.000000
labeled-data,bluegill_data,cam-3_15.png,652.882353,1080.000000,738.176471,1090.000000,728.764706,1138.235294,856.411765,1124.117647,946.411765,1167.647059,937.000000,1125.294118
labeled-data,bluegill_data,cam-3_16.png,796.135266,952.173913,,,773.913043,1054.106280,,,757.487923,1191.304348,762.318841,1146.859903
labeled-data,bluegill_data,cam-3_17.png,1081.255319,769.148936,1011.574468,776.063830,1020.617021,847.872340,926.468085,839.361702,831.787234,885.106383,843.489362,832.978723
labeled-data,bluegill_data,cam-3_18.png,1623.671498,1194.685990,1550.724638,1185.990338,1559.420290,1253.140097,1458.937198,1208.212560,1386.473430,1208.212560,1392.270531,1174.396135
labeled-data,bluegill_data,cam-3_19.png,1466.361702,1162.765957,1570.085106,1171.808511,1586.574468,1247.340426,,,1535.510638,1258.510638,,
labeled-data,bluegill_data,cam-3_2.png,1725.324675,1085.714286,1755.194805,1129.870130,1731.818182,1168.181818,1772.077922,1185.064935,1792.857143,1231.168831,1796.753247,1178.571429
labeled-data,bluegill_data,cam-3_20.png,1347.826087,1114.975845,1411.111111,1127.053140,1422.705314,1187.922705,1560.386473,1182.125604,,,,
labeled-data,bluegill_data,cam-3_21.png,946.859903,1035.265700,984.057971,1057.971014,989.855072,1117.391304,1074.879227,1142.995169,1111.594203,1219.806763,1128.502415,1168.599034
labeled-data,bluegill_data,cam-3_22.png,909.836066,1019.344262,956.393443,1029.508197,954.098361,1080.655738,1055.081967,1082.622951,1087.540984,1138.360656,1100.327869,1084.262295
labeled-data,bluegill_data,cam-3_23.png,834.446809,1003.723404,920.085106,1006.914894,902.531915,1068.085106,1040.829787,1053.191489,1150.936170,1082.446809,1130.191489,1039.893617
labeled-data,bluegill_data,cam-3_24.png,850.438596,995.175439,939.473684,996.929825,926.315789,1056.140351,1042.543860,1035.526316,1076.315789,1082.894737,1089.035088,1023.684211
labeled-data,bluegill_data,cam-3_25.png,854.824561,994.736842,944.298246,996.052632,926.754386,1056.140351,1057.894737,1037.280702,1081.140351,1080.263158,1082.456140,1034.210526
labeled-data,bluegill_data,cam-3_26.png,,,873.245614,933.771930,887.719298,993.421053,971.929825,998.245614,1076.754386,1045.175439,1064.912281,997.807018
labeled-data,bluegill_data,cam-3_27.png,808.771930,926.754386,852.192982,928.070175,857.894737,975.877193,932.456140,970.614035,917.105263,982.894737,924.122807,946.929825
labeled-data,bluegill_data,cam-3_28.png,1095.175439,926.315789,987.719298,900.877193,967.543860,967.543860,832.017544,912.280702,805.263158,941.666667,,
labeled-data,bluegill_data,cam-3_29.png,1365.789474,1017.982456,1299.561404,1011.403509,1314.473684,1082.017544,1206.578947,1035.087719,1114.473684,1067.105263,1130.701754,1004.385965
labeled-data,bluegill_data,cam-3_3.png,1577.647059,1138.823529,,,,,1792.941176,1203.529412,,,,
labeled-data,bluegill_data,cam-3_30.png,1314.234043,998.936170,1376.468085,1029.255319,1338.170213,1086.702128,1391.361702,1070.212766,1396.680851,1134.574468,1402.531915,1081.382979
labeled-data,bluegill_data,cam-3_31.png,1191.285714,985.000000,1314.857143,1005.714286,1295.571429,1085.714286,1437.714286,1092.142857,1427.714286,1131.428571,,
labeled-data,bluegill_data,cam-3_32.png,1124.675325,957.792208,1248.051948,970.129870,1233.766234,1042.207792,1429.220779,1038.311688,,,,
labeled-data,bluegill_data,cam-3_33.png,1125.984252,959.842520,1251.968504,974.015748,1237.795276,1042.519685,1429.921260,1029.921260,,,,
labeled-data,bluegill_data,cam-3_34.png,1234.142857,1004.285714,1351.285714,1012.857143,1356.285714,1080.000000,1552.714286,1062.857143,,,,
labeled-data,bluegill_data,cam-3_35.png,1215.823529,1031.176471,1330.529412,1040.000000,1340.529412,1107.058824,1538.764706,1081.764706,1631.705882,1129.411765,1600.529412,1063.529412
labeled-data,bluegill_data,cam-3_36.png,1214.285714,1119.480519,1266.233766,1096.753247,1292.857143,1161.688312,1412.987013,1090.259740,1519.480519,1094.805195,1502.597403,1052.597403
labeled-data,bluegill_data,cam-3_37.png,1027.272727,1162.987013,1069.480519,1153.896104,1081.168831,1207.792208,1178.571429,1170.779221,1231.168831,1196.103896,1209.090909,1142.857143
labeled-data,bluegill_data,cam-3_38.png,900.529412,1148.823529,952.294118,1141.764706,967.588235,1199.411765,1088.176471,1164.117647,1170.529412,1189.411765,1131.705882,1134.705882
labeled-data,bluegill_data,cam-3_39.png,720.472441,1103.149606,823.622047,1108.661417,827.559055,1165.354331,996.850394,1151.181102,1113.385827,1182.677165,1091.338583,1138.582677
labeled-data,bluegill_data,cam-3_4.png,1336.347826,1121.739130,1449.391304,1138.260870,1448.521739,1206.086957,1625.913043,1199.130435,1733.739130,1253.043478,1726.782609,1206.086957
labeled-data,bluegill_data,cam-3_40.png,417.714286,1105.000000,512.000000,1110.000000,510.571429,1166.428571,679.142857,1141.428571,782.000000,1166.428571,748.428571,1117.857143
labeled-data,bluegill_data,cam-3_41.png,411.403509,1105.701754,512.280702,1110.526316,503.508772,1172.807018,675.438596,1157.017544,755.701754,1210.526316,745.614035,1157.456140
labeled-data,bluegill_data,cam-3_42.png,653.428571,1111.428571,570.571429,1111.428571,559.857143,1175.000000,,,658.428571,1193.571429,643.428571,1140.714286
labeled-data,bluegill_data,cam-3_43.png,1055.555556,1025.120773,979.710145,1039.613527,992.753623,1107.246377,909.661836,1099.033816,820.289855,1140.579710,830.917874,1085.507246
labeled-data,bluegill_data,cam-3_44.png,1057.319149,1027.659574,991.361702,1035.106383,998.276596,1096.808511,941.361702,1071.808511,882.319149,1106.914894,883.382979,1052.659574
labeled-data,bluegill_data,cam-3_45.png,968.428571,1016.428571,1031.285714,1032.857143,1014.857143,1095.000000,1064.142857,1077.857143,,,,
labeled-data,bluegill_data,cam-3_46.png,962.714286,1011.428571,1041.285714,1025.000000,1018.428571,1090.714286,1097.714286,1070.000000,1105.571429,1117.142857,1114.142857,1074.285714
labeled-data,bluegill_data,cam-3_47.png,1037.848606,1009.960159,1125.099602,1024.701195,1109.960159,1095.219124,1213.944223,1089.641434,1227.490040,1121.912351,1236.653386,1081.274900
labeled-data,bluegill_data,cam-3_48.png,1212.882353,1038.823529,1293.470588,1052.352941,1290.529412,1114.705882,1393.470588,1103.529412,1441.705882,1132.941176,1417.000000,1088.235294
labeled-data,bluegill_data,cam-3_49.png,1325.235294,1046.470588,1397.588235,1061.764706,1381.705882,1120.588235,1475.235294,1109.411765,,,,
labeled-data,bluegill_data,cam-3_5.png,1340.157480,1124.409449,1448.031496,1129.921260,1449.606299,1198.425197,1629.921260,1180.314961,1738.582677,1225.196850,1728.346457,1173.228346
labeled-data,bluegill_data,cam-3_50.png,1322.222222,1045.410628,1395.169082,1062.318841,1370.531401,1115.458937,1457.004831,1102.415459,1518.357488,1136.714976,1508.695652,1094.685990
labeled-data,bluegill_data,cam-3_51.png,1325.877193,1048.245614,1396.052632,1056.578947,1372.368421,1112.719298,1460.964912,1099.122807,1496.491228,1155.263158,1494.736842,1096.491228
labeled-data,bluegill_data,cam-3_52.png,1335.379061,983.032491,1404.332130,1002.166065,1377.978339,1056.678700,1461.010830,1059.566787,1517.328520,1114.079422,1502.888087,1065.342960
labeled-data,bluegill_data,cam-3_53.png,1342.294118,982.352941,1406.411765,994.705882,1380.529412,1048.235294,1474.058824,1038.823529,1505.823529,1071.764706,1508.764706,1028.823529
labeled-data,bluegill_data,cam-3_54.png,1332.000000,933.571429,1394.857143,959.285714,1369.857143,1012.142857,1453.428571,1015.000000,1465.571429,1057.142857,1472.000000,1012.857143
labeled-data,bluegill_data,cam-3_55.png,1368.421053,968.859649,1436.842105,988.596491,1417.105263,1045.614035,1503.070175,1044.736842,1511.403509,1070.614035,1521.929825,1040.350877
labeled-data,bluegill_data,cam-3_56.png,1385.990338,1055.072464,1475.362319,1054.106280,1483.091787,1110.144928,1607.729469,1081.159420,1607.729469,1100.966184,,
labeled-data,bluegill_data,cam-3_57.png,1206.763285,1158.937198,1286.956522,1152.173913,1309.661836,1203.864734,1456.038647,1163.285024,,,,
labeled-data,bluegill_data,cam-3_58.png,847.807018,1180.263158,917.543860,1186.403509,924.561404,1228.947368,1058.333333,1210.087719,1155.701754,1240.789474,1131.578947,1201.315789
labeled-data,bluegill_data,cam-3_59.png,795.219124,1177.290837,867.729084,1179.282869,879.282869,1230.677291,1024.302789,1213.147410,1115.139442,1247.808765,1105.976096,1209.960159
labeled-data,bluegill_data,cam-3_6.png,1337.588235,1125.882353,1447.588235,1132.941176,1441.117647,1198.235294,1624.647059,1184.117647,1735.823529,1242.352941,1724.058824,1180.588235
labeled-data,bluegill_data,cam-3_60.png,790.821256,1179.227053,874.396135,1182.125604,869.082126,1229.468599,1015.942029,1213.526570,1091.304348,1260.869565,1072.463768,1205.797101
labeled-data,bluegill_data,cam-3_61.png,847.368421,1161.403509,914.473684,1166.228070,902.192982,1218.421053,1001.315789,1195.614035,1086.842105,1224.561404,1070.614035,1182.894737
labeled-data,bluegill_data,cam-3_62.png,877.777778,1137.198068,940.096618,1138.647343,928.502415,1189.371981,999.033816,1169.082126,1040.096618,1195.169082,1021.739130,1148.309179
labeled-data,bluegill_data,cam-3_63.png,875.812274,1132.851986,940.433213,1135.379061,925.270758,1186.642599,1004.693141,1159.927798,1025.270758,1195.306859,1022.743682,1149.097473
labeled-data,bluegill_data,cam-3_64.png,1053.070175,1117.105263,971.929825,1114.035088,963.157895,1178.947368,,,,,,
labeled-data,bluegill_data,cam-3_65.png,1127.000000,1103.529412,1044.647059,1098.235294,1044.058824,1156.470588,938.764706,1130.588235,857.588235,1154.117647,891.705882,1111.176471
labeled-data,bluegill_data,cam-3_66.png,1128.985507,1104.347826,1048.309179,1099.033816,1053.623188,1159.420290,942.995169,1135.748792,857.487923,1166.183575,871.980676,1120.289855
labeled-data,bluegill_data,cam-3_67.png,1078.260870,1119.806763,1032.367150,1126.086957,1042.028986,1175.362319,1003.864734,1141.062802,949.758454,1166.666667,956.521739,1129.951691
labeled-data,bluegill_data,cam-3_68.png,1073.214286,1124.404762,1036.904762,1122.321429,1044.642857,1173.511905,1013.690476,1126.190476,997.619048,1163.392857,988.690476,1115.476190
labeled-data,bluegill_data,cam-3_69.png,1121.148936,1134.042553,1066.893617,1127.659574,1074.340426,1182.978723,,,996.148936,1176.595745,,
labeled-data,bluegill_data,cam-3_7.png,1283.766234,1125.324675,1377.922078,1125.974026,1393.506494,1201.298701,1596.753247,1187.012987,,,,
labeled-data,bluegill_data,cam-3_70.png,1294.685990,1156.521739,1259.420290,1151.690821,1219.323671,1191.304348,1240.096618,1181.642512,,,1222.222222,1165.700483
labeled-data,bluegill_data,cam-3_71.png,1229.142857,1150.714286,1304.857143,1175.000000,1272.000000,1229.285714,1360.571429,1214.285714,1412.000000,1225.714286,1389.857143,1190.000000
labeled-data,bluegill_data,cam-3_72.png,1190.571429,1104.285714,1299.857143,1137.857143,1287.714286,1205.714286,1425.571429,1219.285714,,,,
labeled-data,bluegill_data,cam-3_73.png,,,771.148936,1106.382979,777.531915,1153.723404,849.872340,1161.170213,878.595745,1184.574468,872.212766,1146.276596
labeled-data,bluegill_data,cam-3_74.png,708.212560,1085.990338,791.304348,1100.966184,781.159420,1153.623188,,,883.091787,1193.236715,888.405797,1142.995169
labeled-data,bluegill_data,cam-3_75.png,875.974026,964.935065,793.506494,991.558442,812.337662,1055.844156,706.493506,1088.311688,613.636364,1138.311688,642.207792,1089.610390
labeled-data,bluegill_data,cam-3_76.png,1298.550725,802.898551,,,1192.270531,817.874396,1209.661836,771.497585,1275.845411,815.942029,1270.531401,763.285024
labeled-data,bluegill_data,cam-3_77.png,1397.101449,794.202899,1483.574879,761.835749,1500.000000,816.908213,1601.932367,743.478261,1643.961353,755.555556,1627.053140,721.739130
labeled-data,bluegill_data,cam-3_78.png,1137.012987,1090.259740,1235.714286,1081.168831,1229.220779,1145.454545,1376.623377,1108.441558,1455.844156,1134.415584,1431.168831,1083.116883
labeled-data,bluegill_data,cam-3_79.png,1147.000000,1097.142857,1245.571429,1092.142857,1235.571429,1159.285714,1377.000000,1128.571429,1476.285714,1155.714286,1452.000000,1104.285714
labeled-data,bluegill_data,cam-3_8.png,1228.428571,1120.000000,1321.285714,1115.000000,1338.428571,1189.285714,1534.857143,1159.285714,1626.285714,1208.571429,1594.142857,1137.142857
labeled-data,bluegill_data,cam-3_80.png,1485.507246,1092.270531,1389.560440,1093.406593,1375.845411,1158.454106,1212.077295,1142.028986,1101.449275,1186.956522,1125.120773,1127.536232
labeled-data,bluegill_data,cam-3_9.png,1228.571429,1118.181818,1331.818182,1108.441558,1350.649351,1181.168831,1548.701299,1149.350649,1637.662338,1197.402597,1619.480519,1131.818182
labeled-data,bluegill_data,cam-4_10.png,848.540146,542.335766,,,872.992701,597.810219,906.569343,693.065693,927.372263,723.722628,,
labeled-data,bluegill_data,cam-4_11.png,525.882353,533.529412,,,575.882353,534.117647,679.411765,531.176471,732.941176,516.470588,721.176471,515.294118
labeled-data,bluegill_data,cam-4_12.png,182.470120,394.820717,,,231.075697,427.091633,313.147410,484.462151,358.167331,519.920319,,
labeled-data,bluegill_data,cam-4_13.png,197.872340,252.659574,,,189.893617,304.255319,187.765957,408.510638,189.361702,468.085106,196.276596,465.957447
labeled-data,bluegill_data,cam-4_131.png,,,,,,,,,,,,
labeled-data,bluegill_data,cam-4_138.png,,,,,,,,,,,,
labeled-data,bluegill_data,cam-4_139.png,118.823529,630.000000,,,68.235294,652.941176,,,,,,
labeled-data,bluegill_data,cam-4_14.png,216.908213,256.521739,,,190.821256,302.415459,161.835749,392.753623,184.057971,454.106280,,
labeled-data,bluegill_data,cam-4_140.png,162.608696,587.826087,,,117.391304,615.652174,,,,,,
labeled-data,bluegill_data,cam-4_141.png,171.304348,576.521739,,,125.217391,605.217391,,,,,,
labeled-data,bluegill_data,cam-4_142.png,173.913043,574.782609,,,122.608696,606.956522,,,,,,
labeled-data,bluegill_data,cam-4_143.png,241.739130,528.695652,,,197.211155,558.565737,115.139442,616.733068,60.000000,636.521739,69.322709,639.043825
labeled-data,bluegill_data,cam-4_144.png,339.442231,458.565737,,,296.015936,488.844622,207.171315,543.426295,147.808765,563.346614,163.346614,569.322709
labeled-data,bluegill_data,cam-4_145.png,367.870036,444.043321,,,314.801444,476.534296,229.241877,522.021661,179.061372,552.707581,191.696751,551.263538
labeled-data,bluegill_data,cam-4_146.png,445.487365,393.501805,,,398.555957,424.187726,316.606498,479.422383,260.288809,501.083032,269.314079,503.249097
labeled-data,bluegill_data,cam-4_147.png,472.563177,393.140794,,,420.938628,418.050542,333.935018,457.039711,298.194946,511.552347,297.472924,485.920578
labeled-data,bluegill_data,cam-4_148.png,519.298246,367.105263,,,466.666667,401.754386,389.912281,446.929825,334.210526,477.631579,,
labeled-data,bluegill_data,cam-4_149.png,582.470120,301.593625,,,534.661355,338.645418,459.760956,394.422311,410.358566,434.661355,,
labeled-data,bluegill_data,cam-4_15.png,225.631769,254.512635,,,194.584838,296.028881,138.628159,376.534296,106.859206,435.018051,,
labeled-data,bluegill_data,cam-4_150.png,483.771930,371.491228,,,440.789474,417.105263,378.508772,483.333333,357.017544,544.298246,,
labeled-data,bluegill_data,cam-4_151.png,409.661836,459.903382,,,368.115942,499.033816,296.618357,574.396135,269.565217,626.086957,279.227053,619.323671
labeled-data,bluegill_data,cam-4_152.png,305.263158,539.035088,,,266.228070,593.859649,210.526316,667.543860,196.929825,732.456140,,
labeled-data,bluegill_data,cam-4_153.png,269.314079,594.584838,,,231.407942,638.267148,174.368231,712.274368,160.288809,780.866426,,
labeled-data,bluegill_data,cam-4_154.png,242.622951,632.786885,,,205.245902,679.016393,143.934426,751.803279,116.721311,791.803279,,
labeled-data,bluegill_data,cam-4_155.png,,,,,,,60.869565,587.826087,101.739130,614.782609,,
labeled-data,bluegill_data,cam-4_16.png,238.989170,310.108303,,,190.252708,305.776173,128.158845,371.119134,128.519856,436.823105,,
labeled-data,bluegill_data,cam-4_165.png,225.877193,619.298246,,,176.315789,624.122807,87.280702,638.596491,44.298246,658.771930,,
labeled-data,bluegill_data,cam-4_166.png,221.052632,556.140351,,,263.157895,606.140351,323.245614,687.280702,353.947368,732.894737,,
labeled-data,bluegill_data,cam-4_167.png,,,,,54.143646,378.453039,148.207171,403.984064,209.561753,420.318725,199.601594,410.358566
labeled-data,bluegill_data,cam-4_168.png,,,,,,,110.843373,362.650602,173.092369,390.763052,,
labeled-data,bluegill_data,cam-4_17.png,572.619048,427.976190,,,515.773810,409.523810,444.940476,372.321429,371.726190,363.690476,,
labeled-data,bluegill_data,cam-4_172.png,162.454874,386.642599,,,113.718412,410.108303,,,,,,
labeled-data,bluegill_data,cam-4_174.png,,,,,,,,,,,,
labeled-data,bluegill_data,cam-4_175.png,,,,,,,,,,,,
labeled-data,bluegill_data,cam-4_176.png,889.743590,752.564103,,,842.948718,769.871795,,,,,,
labeled-data,bluegill_data,cam-4_177.png,812.941176,745.882353,,,776.470588,768.823529,,,,,,
labeled-data,bluegill_data,cam-4_178.png,797.833935,718.772563,,,763.176895,745.126354,,,,,,
labeled-data,bluegill_data,cam-4_179.png,662.801932,582.125604,,,690.338164,636.231884,728.985507,731.400966,734.299517,781.642512,,
labeled-data,bluegill_data,cam-4_18.png,713.545817,747.011952,,,664.541833,722.709163,591.633466,676.892430,541.434263,619.521912,,
labeled-data,bluegill_data,cam-4_180.png,595.614035,450.000000,,,597.368421,503.070175,628.947368,608.333333,662.280702,650.877193,,
labeled-data,bluegill_data,cam-4_181.png,607.246377,412.560386,,,593.236715,471.497585,571.014493,563.285024,565.217391,631.400966,,
labeled-data,bluegill_data,cam-4_182.png,589.035088,469.298246,,,572.368421,528.508772,535.964912,614.473684,530.263158,672.368421,,
labeled-data,bluegill_data,cam-4_183.png,557.017544,577.192982,,,526.754386,624.122807,480.263158,710.964912,479.385965,774.561404,463.157895,756.578947
labeled-data,bluegill_data,cam-4_184.png,547.808765,655.378486,,,497.211155,680.079681,415.936255,734.661355,393.227092,784.063745,387.250996,776.494024
labeled-data,bluegill_data,cam-4_185.png,50.996016,401.593625,,,89.243028,438.247012,156.573705,496.812749,206.772908,519.123506,194.422311,531.474104
labeled-data,bluegill_data,cam-4_186.png,56.578947,429.385965,,,87.280702,467.982456,145.614035,532.894737,192.543860,521.052632,,
labeled-data,bluegill_data,cam-4_187.png,78.508772,480.263158,,,117.105263,519.298246,193.421053,589.912281,253.508772,604.385965,242.543860,610.526316
labeled-data,bluegill_data,cam-4_188.png,135.416667,502.380952,,,141.964286,553.571429,174.702381,650.595238,236.011905,680.059524,,
labeled-data,bluegill_data,cam-4_189.png,197.368421,559.210526,,,167.543860,605.701754,120.614035,695.614035,87.719298,752.631579,107.894737,743.421053
labeled-data,bluegill_data,cam-4_19.png,745.901639,727.868852,,,696.393443,745.901639,608.196721,734.098361,548.196721,696.065574,,
labeled-data,bluegill_data,cam-4_190.png,,,,,,,107.246377,566.183575,144.927536,604.830918,,
labeled-data,bluegill_data,cam-4_191.png,,,,,,,76.754386,557.017544,120.175439,609.649123,,
labeled-data,bluegill_data,cam-4_192.png,789.371981,628.985507,,,736.231884,634.782609,639.130435,649.758454,577.294686,665.217391,,
labeled-data,bluegill_data,cam-4_193.png,,,,,957.004831,542.512077,931.400966,623.188406,899.033816,686.473430,,
labeled-data,bluegill_data,cam-4_194.png,968.525896,482.470120,,,962.948207,541.035857,946.215139,644.621514,936.653386,697.211155,,
labeled-data,bluegill_data,cam-4_195.png,949.402390,507.171315,,,957.370518,562.948207,967.330677,669.721116,,,,
labeled-data,bluegill_data,cam-4_196.png,944.444444,512.560386,,,956.521739,570.531401,971.980676,665.217391,,,,
labeled-data,bluegill_data,cam-4_197.png,943.859649,511.403509,,,957.456140,568.859649,972.807018,652.631579,,,,
labeled-data,bluegill_data,cam-4_198.png,950.877193,531.578947,,,967.105263,589.473684,975.438596,653.070175,,,,
labeled-data,bluegill_data,cam-4_199.png,947.342995,531.884058,,,965.700483,585.024155,973.429952,648.309179,,,,
labeled-data,bluegill_data,cam-4_20.png,600.398406,654.183267,,,646.215139,691.633466,682.071713,772.908367,,,,
labeled-data,bluegill_data,cam-4_200.png,951.754386,538.157895,,,966.228070,596.052632,,,,,,
labeled-data,bluegill_data,cam-4_201.png,963.745020,583.266932,,,976.095618,652.988048,,,,,,
labeled-data,bluegill_data,cam-4_202.png,966.086957,589.565217,,,974.297189,648.594378,,,,,,
labeled-data,bluegill_data,cam-4_203.png,849.758454,632.367150,,,902.898551,644.927536,,,,,,
labeled-data,bluegill_data,cam-4_204.png,71.428571,434.821429,,,123.214286,447.321429,205.952381,446.130952,243.750000,489.880952,,
